id	n_cells	n_features	n_markers_total	n_markers_available	markers_available
neural	26445	17975	99	76	SNAP25,RBFOX3,MAP2,SYP,ELAVL3,ENO2,TUBB3,TUBA1A,DCX,SLC17A7,GAD1,SLC32A1,PVALB,DLX1,DLX2,TH,TPH2,SLC6A4,ALDH1L1,AQP4,SLC1A2,SLC1A3,GLUL,GJA1,SOX9,APOE,MBP,PLP1,MAG,CNP,SOX10,MYRF,OLIG2,QKI,ASPA,PDGFRA,GPR17,PTPRZ1,TMEM119,P2RY12,HEXB,C1QA,C1QB,C1QC,GPR34,P2RY13,FOXJ1,DYNLRB2,TMEM212,TM4SF1,MPZ,PMP22,PRX,CDH2,L1CAM,NCAM1,GAP43,PMP2,EGR2,MBP,SOX2,PAX6,HES1,HES5,NOTCH1,PROM1,MSI1,BMI1,CXCR4,FABP7,ATP1A2,TNC,EOMES,NEUROG2,PAX6,HES5
