id	n_markers_total	n_markers_available	markers_available	markers_missing
schwann	48	35	SOX10,POU3F1,MPZ,PRX,GPR37L1,CLDN19,EGFL8,ASPA,CMTM5,MATN2,NGFR,NPY,PLP1,CADM4,CNP,BCAS1,BCHE,CRYAB,PMP22,NDRG1,NTRK1,APOD,MAG,LAMC1,BAG3,ITGB4,CD82,CTHRC1,STMN1,TST,SEMA3B,AGR2,NF2,TAGLN,RXRG	LGI4,ALDOC,GFRA3,ART3,CD59A,KCNA1,GFAP,NRN1,SEPT9,S100B,SCN7A,NOV,OLIG1
