p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.07646238317379e-154	2.9458538563798	1	0.98	2.11427976679163e-150	1	LOC138472541
1.11330021580434e-153	3.15706223605647	1	0.983	2.1866329538613e-149	1	LOC138472538
1.32816619636609e-153	2.78531149418143	1	0.99	2.60865122628264e-149	1	LOC138472539
2.17387633219793e-151	3.25038225319904	1	0.836	4.26971050406995e-147	1	LOC138472543
2.70535617232935e-148	3.18038233183738	0.999	0.894	5.31359005807207e-144	1	LOC138472542
1.19099515039043e-146	3.46643703594298	1	0.889	2.33923357488184e-142	1	LOC138472547
5.54319860917197e-138	2.09519281114836	1	0.989	1.08873963882747e-133	1	GSTM4.1
1.83783693024525e-137	3.23603148463019	0.994	0.753	3.60969551469469e-133	1	LOC138472546
2.77116808750572e-137	3.07867247280418	0.994	0.756	5.44285124066998e-133	1	LOC138472545
9.45280257510508e-137	2.64061019659043	1	0.744	1.85662495377639e-132	1	LOC138453020
1.07485646462684e-131	4.2700147835735	0.951	0.471	2.11112558217357e-127	1	LOC138472548
8.11427512388316e-125	3.09411072270357	0.996	0.897	1.59372477708189e-120	1	LOC138472540
2.59888326447941e-122	1.67132223176701	1	0.951	5.10446661976401e-118	1	COX6B1.1
7.64707447954153e-121	4.06620049751449	0.985	0.787	1.50196189852675e-116	1	LOC138511236
4.92628534962322e-120	1.83743963242099	1	0.94	9.67571705519497e-116	1	LOC138515915
1.27752236068601e-109	0.998271933321102	1	0.999	2.50918166862339e-105	1	PRDX1
1.50996850549138e-109	1.2719399609762	1	0.994	2.96572914163562e-105	1	LOC138516040
4.34824610275484e-109	1.58371690982947	1	0.937	8.54039017042079e-105	1	LPO.2
2.73493277903858e-107	1.50324635395565	1	0.986	5.37168147130968e-103	1	LOC138562538
2.97088669540817e-102	3.81806863522803	0.812	0.172	5.83511855845118e-98	1	PF4.1
5.93386698357109e-97	4.6482362023825	0.949	0.731	1.1654708142432e-92	1	LOC138472549
5.3968274798653e-94	2.65155909348957	0.883	0.325	1.05999088532034e-89	1	PLAUR.3
1.33934856778138e-92	1.37134036082943	1	0.934	2.63061452197942e-88	1	CA5A
1.75843458238857e-89	1.19668044219507	1	0.972	3.45374136326939e-85	1	TGM3
6.46167547664293e-89	1.32295275101774	0.992	0.812	1.26913768036744e-84	1	TKT
6.26815741129374e-88	1.52778699939628	0.996	0.765	1.2311287971522e-83	1	A2M
1.13281893398701e-87	1.41239903458481	0.996	0.833	2.22496966824388e-83	1	ENDOU
4.83423290350137e-86	1.23768597779038	0.998	0.924	9.49491684576705e-82	1	PGD
5.25263574795837e-83	1.87083029374078	0.995	0.942	1.0316701872565e-78	1	KRT1
5.15471057706106e-82	2.90350854379403	0.954	0.809	1.01243670444056e-77	1	LOC138452159
