p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
7.9000396167419e-99	-6.17244192141785	0.025	0.956	9.01473520666418e-95	1	HBB	down
2.35476890910608e-98	-6.19389560847896	0.038	0.956	2.68702680218095e-94	1	HBA1	down
6.40918611873861e-96	-5.51436323352154	0.021	0.953	7.31352228009262e-92	1	HBA2	down
2.86609694935949e-95	-6.42628623408603	0.021	0.94	3.27050322891411e-91	1	FTL	down
2.1034884459786e-73	-4.92391109666899	0.029	0.839	2.40029066570618e-69	1	HBBP1	down
1.12563188044917e-69	-5.88555186735309	0.017	0.787	1.28445853878055e-65	1	HEMGN	down
3.05178728067495e-56	-6.59397805530537	0.008	0.644	3.48239446597819e-52	1	PRDX2	down
9.0872631777036e-51	-6.43538614467065	0.008	0.604	1.03694760120776e-46	1	LOC138488375	down
1.73038516174976e-50	-4.3524457958628	0.059	0.674	1.97454250807265e-46	1	MTHFD2	down
1.94831571055581e-50	-5.60666515375893	0.013	0.622	2.22322305731523e-46	1	ALAS2	down
2.49549486611553e-42	-2.99587148032546	0.185	0.712	2.84760919172444e-38	1	NMRK2	down
3.11846661270358e-39	-2.18432080749895	0.273	0.758	3.55848225175605e-35	1	FTH1	down
4.21306560728264e-39	-3.63948230013009	0.071	0.597	4.80752916447022e-35	1	NCOA4	down
7.65152940851485e-38	-3.9309371891146	0.017	0.517	8.7311602080563e-34	1	ANK1	down
2.01441323984906e-37	-6.36512380899278	0.004	0.48	2.29864694799176e-33	1	CD274	down
2.03841422336548e-37	-5.82350451925248	0.004	0.482	2.32603447028235e-33	1	MAPT	down
4.29316237109031e-35	-2.73150591622146	0.13	0.61	4.89892758165115e-31	1	PRDX6	down
1.32888632503881e-30	-5.18197142907591	0.013	0.405	1.51639218550179e-26	1	TFR2	down
7.53135245117759e-30	-2.47718107834512	0.181	0.623	8.59402628203875e-26	1	TSPO	down
2.75011559495493e-28	-1.71190377986806	0.361	0.717	3.13815690540307e-24	1	PPDPF	down
2.70668162548668e-27	-0.859563254434672	0.752	0.955	3.08859440284285e-23	1	RPS17	down
3.08956314822301e-26	-2.63141386200769	0.109	0.505	3.52550050843728e-22	1	LOC138527766	down
7.97345672713767e-26	-1.02705967703879	0.618	0.876	9.0985114713368e-22	1	RPS21	down
4.66021444401049e-25	-6.73685013699829	0	0.37	5.31777070206037e-21	1	SUSD3	down
2.23857027693893e-22	-0.846298278204522	0.714	0.942	2.55443254301501e-18	1	RPS11	down
7.76783556999996e-21	-5.01808913820968	0.008	0.294	8.86387716892696e-17	1	SLC4A1	down
5.41133370791156e-20	-1.95941079284498	0.16	0.469	6.17487289409788e-16	1	GPX1	down
1.10252176455256e-19	-6.30800683819442	0	0.279	1.25808758553093e-15	1	GP1BB	down
1.40950862959935e-18	-3.43029726799785	0.025	0.309	1.60839029723582e-14	1	GYPC	down
6.95182903812435e-18	-1.8395746302665	0.164	0.512	7.93273211540369e-14	1	SF3B6	down
5.66901979857875e-105	3.7059842580041	0.966	0.15	6.46891849215821e-101	1	LOC138472551	up
6.87113949579593e-93	3.16447532131759	0.992	0.436	7.84065727865274e-89	1	S100G	up
1.02730016152149e-88	3.78958525618686	0.866	0.134	1.17225221431217e-84	1	PINLYP	up
2.44657527354047e-88	3.21582601209605	0.983	0.419	2.79178704463703e-84	1	LOC138580807	up
3.40684329769881e-86	2.55980883450234	1	0.765	3.88754888700411e-82	1	KRT5	up
5.55766884413263e-85	3.91034176533969	0.777	0.081	6.34185591803975e-81	1	DSP	up
1.06178723499872e-77	3.56773606111555	0.765	0.1	1.21160541385704e-73	1	MYO10	up
1.17557970763037e-75	2.61352245627066	0.958	0.592	1.34145400437702e-71	1	unassigned-gene-2	up
1.96637107609947e-75	4.00514037115073	0.706	0.072	2.2438260349371e-71	1	EPPK1	up
4.6257374176797e-75	2.94732428560634	0.916	0.299	5.27842896731431e-71	1	LOC138504630	up
9.58929309682667e-75	2.70769064241893	0.979	0.499	1.09423423527889e-70	1	S100A4	up
7.10732792112085e-73	3.69859365897572	0.714	0.099	8.110171890791e-69	1	TCHH	up
9.08957609371731e-72	2.02958923550913	0.983	0.585	1.03721152805408e-67	1	ANXA1	up
9.17743629540375e-71	2.21845399779932	0.987	0.541	1.04723725566852e-66	1	S100P	up
1.24640882016613e-70	4.54419991104302	0.655	0.056	1.42227710469157e-66	1	TTN	up
2.18262095858012e-67	2.28981325627272	0.912	0.366	2.49058877583577e-63	1	TRIM39	up
5.77200913134426e-67	3.14876379897981	0.819	0.18	6.58643961977694e-63	1	EPCAM	up
1.80794243962786e-66	3.6383250838015	0.706	0.107	2.06304311785935e-62	1	DSG2	up
2.40382954204911e-65	4.00451672366692	0.605	0.044	2.74300989043223e-61	1	OTOA	up
2.97387739881476e-65	5.2416079776989	0.546	0.015	3.39349149978753e-61	1	FAM83B	up
2.75460050052319e-64	3.15939321441072	0.748	0.126	3.14327463114701e-60	1	CAPN1	up
