id	n_markers_total	n_markers_available	markers_available	markers_missing
basophils	14	6	CD63,TCN1,CPA3,HDC,GATA2,GATA2	CD203c,CD123,CLC,MS4A3,MS4A2,IL4,GCSAML,TPSAB1
