id	n_markers_total	n_markers_available	markers_available	markers_missing
neutrophils	32	12	CXCL8,CXCR2,MPO,PRTN3,MPO,LYZ,CHI3L1,ANXA3,TGM3,MMP9,BPI,GCA	CD66b,CD11b,CD15,CD16,FCGR3B,MNDA,ELANE,AZU1,S100A8,S100A9,PI3,CXCL1,BTNL3,C4BPA,CD24,LTF,Camp,Ngp,Chil3,Ltf
