id	n_markers_total	n_markers_available	markers_available	markers_missing
oligodendrocytes	14	10	MBP,PLP1,MAG,CNP,SOX10,MYRF,OLIG1,OLIG2,QKI,ASPA	MOG,MOBP,NKX2.2,OPALIN
