id	n_markers_total	n_markers_available	markers_available	markers_missing
macrophages	18	5	CD68,CD163,CD14,MRC1,GCA	CD11b,CD206,CD80,CD86,CD16,CD64,CCL18,CD115,CD11c,CD32,HLA-DR,MSR1,Pf4
