id	n_markers_total	n_markers_available	markers_available	markers_missing
schwann	45	40	ARTN,ASPA,ATP1A2,BCAN,COL20A1,DHH,EGFL8,EGR2,ERBB3,FABP7,FIGN,FOXD3,GAP43,GFRA1,GFRA2,GPR17,GULP1,INSC,KCNC2,LRRTM1,MAG,MBP,MIA,MPZ,NCAM1,NGFR,OLFML2A,PMP2,POU3F1,PTPRZ1,SEMA3B,SLITRK2,SLITRK6,SOX10,SOX2,TFAP2A,TTYH1,UGT8,VGLL3,WNT16	CDH19,GFRA3,LAMP5,PNLIPRP1,S100B
