id	n_markers_total	n_markers_available	markers_available	markers_missing
schwann_other	25	16	ARTN,ASPA,EGFL8,ERBB3,FIGN,FOXD3,GFRA1,GPR17,GULP1,INSC,MIA,OLFML2A,SEMA3B,SLITRK6,SOX2,TFAP2A	ATP1A2,BCAN,CDH19,GFRA2,KCNC2,LAMP5,LRRTM1,S100B,SLITRK2
