id	n_markers_total	n_markers_available	markers_available	markers_missing
epithelial	23	13	ABI3BP,ANPEP,AQP1,AQP3,CDH1,DAPL1,EPCAM,FGFBP1,GSTM2,HPGD,KRT15,KRT5,SDC1	ADH7,CAPNS2,CLCA2,GPR87,KRT14,KRT16,KRT17,KRT4,LY6D,SEC14L3
