id	n_markers_total	n_markers_available	markers_available	markers_missing
erythrocytes	23	15	ALAS2,CENPW,FARSA,HBA1,HBA2,HBB,HEMGN,NFE2,PTPRC,RHAG,SLC25A37,SLC4A1,SLC7A11,TFRC,ZNF583	ACSBG1,AHSP,ALS2CR12,EPB42,GYPA,GYPB,RHCE,SLC14A1
