p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.32999361493483e-103	1.80926082235707	0.987	0.747	2.15591964980936e-99	1	LYZ
5.87645126274397e-55	1.59144730026414	0.871	0.306	9.52572749690797e-51	1	CSF1R
1.56282206682041e-44	1.39563415241352	0.865	0.343	2.53333457031588e-40	1	PLBD1
7.37896766466885e-41	0.837893566893384	0.984	0.824	1.19613065844282e-36	1	LOC138562538
1.13038192014225e-40	0.907412488112812	0.985	0.646	1.83234909255058e-36	1	PSAP
1.57882687783959e-40	0.828532120318479	0.983	0.865	2.55927836897798e-36	1	VIM
1.53238418444969e-39	0.77234766491237	0.964	0.676	2.48399476299295e-35	1	LGALS1
2.62073157759948e-38	1.40069416069538	0.779	0.31	4.24820588728876e-34	1	CLEC
7.4536918009969e-38	1.22181950902161	0.776	0.305	1.2082434409416e-33	1	C1QC
2.62078659574925e-36	2.79411061180084	0.474	0.133	4.24829507170953e-32	1	LECT2
2.78026631832809e-36	2.27941477564262	0.492	0.106	4.50681170200983e-32	1	CCR5
9.59200705503068e-36	1.92124604775951	0.574	0.174	1.55486434362047e-31	1	CFP
3.3688663221868e-35	0.685704693520076	0.99	0.96	5.46093230826481e-31	1	RPL12
1.69065980726948e-34	1.83861747954016	0.572	0.188	2.74055954758383e-30	1	CD5L
4.25926515881275e-33	0.938165480229115	0.923	0.573	6.90426882243546e-29	1	GPX1
2.99520319365115e-32	1.12141527555818	0.772	0.393	4.85522437690851e-28	1	AIF1
5.70404137355756e-32	0.568888513969481	0.995	0.985	9.24625106653681e-28	1	RPLP2
1.83255316252405e-31	0.599738200355812	1	0.978	2.97056867645149e-27	1	TMSB4X
4.12292284769646e-31	1.13846605880563	0.765	0.313	6.68325793611596e-27	1	C1QB
1.69594211079323e-30	0.528712751421924	0.999	0.986	2.74912216159583e-26	1	RPS27
3.45286415491389e-30	1.85025566897729	0.562	0.244	5.59709279511542e-26	1	LOC138583015
4.68875068774957e-30	0.854004572188485	0.777	0.458	7.60046486484206e-26	1	RNASET2
2.52154281266668e-29	0.890766310671975	0.876	0.514	4.08742089933268e-25	1	LGALS3BP
3.42730014462856e-29	0.414707088185566	0.996	0.845	5.5556535344429e-25	1	CSTB
1.93883277461145e-28	0.766116178410279	0.948	0.761	3.14284792764517e-24	1	RPL22L1
