id	n_markers_total	n_markers_available	markers_available	markers_missing
epithelial	103	82	BCL11A,CDH1,CLDN7,CRMP1,CXCL12,DPYSL5,EPCAM,INA,LEF1,MFAP2,SOX11,AGR2,ANLN,ANPEP,APOA1,AQP3,BOK,BRCA1,CCL20,CD2,CDH1,CDKN2A,CEACAM5,CKAP2,CKAP2L,CLDN1,CXCL10,CXCL8,DEFB1,DGAT2,DKK3,DLX5,ECT2,EHF,ELF3,EMILIN2,EPCAM,FERMT1,FOXA1,FZD6,GATA2,GGT1,GPA33,GUCA2A,HBEGF,HIRIP3,HMMR,ICAM1,IL1R1,INCENP,ITGA1,ITGA2,ITGA4,ITGA5,ITGAL,ITGB4,ITPR2,KIF15,KIF20B,KIF23,KRT15,KRT5,LGALS4,MECOM,MSX1,MUC1,MUC13,NKD1,NRP2,OCLN,PAQR5,PIGR,PRC1,PROM1,PSCA,RAI14,SEC23B,SELENBP1,TSPAN1,TSPAN8,TTR,VSIG2	CLDN6,AGER,CASC5,CD24,CDH3,CEACAM1,CXCL17,IFI16,KLK1,KLK3,KRT14,KRT7,LTF,LYPD8,MUC3,OIT1,PHGR1,PRSS32,SCGB1A1,SFN,TSTD1
