id	n_markers_total	n_markers_available	markers_available	markers_missing
muscle	46	41	ACKR3,ACTA2,ACTC1,ACTG2,AKT2,ANGPT1,BGN,CNN1,CRABP1,DES,EHD2,FAS,FBLN5,FHL2,GJA4,GJC1,HEXIM1,HHIP,ITGA1,KIF1C,LAMB2,LMO7,LMOD1,LOX,MSRB3,MYL9,MYLK,NEXN,NF2,NOTCH3,NRP2,OGN,PDE4DIP,SEC24D,SMTN,SNCG,SOD3,SPON2,VASN,WFDC1,ZBTB44	AAED1,ADAMDEC1,FABP4,MFAP5,PCP4L1
