p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
1.13498490996091e-96	-3.7498813010093	0.16	0.743	2.40378454080621e-92	1	ANXA1.2	down
1.46098257575896e-84	-3.43786580209614	0.567	0.907	3.09421499719989e-80	1	VIM	down
6.06240774264106e-84	-3.44029081267376	0.224	0.763	1.28395733581395e-79	1	TXN	down
2.75811304822181e-80	-4.40101778822352	0.086	0.651	5.84140762482897e-76	1	BASP1	down
4.50770066886734e-72	-3.21401621041937	0.179	0.705	9.54685924659414e-68	1	MSN	down
6.68397568543207e-71	-3.63482704797899	0.353	0.81	1.41559921041766e-66	1	LGALS1	down
1.3858975867058e-69	-4.2839513217422	0.098	0.584	2.93519249888422e-65	1	S100G.1	down
3.71339845963697e-67	-4.72252118009474	0.084	0.581	7.86460659766513e-63	1	TGFBI	down
1.00483767096139e-63	-4.93296283012208	0.104	0.584	2.12814570332912e-59	1	COL5A1	down
4.42682789090568e-57	-4.63748674040926	0.095	0.501	9.37557879014914e-53	1	KRT8	down
1.86967453450503e-135	2.49865088807601	0.999	0.554	3.95978369662821e-131	1	S100A13	up
1.02203629734167e-133	2.7644679133546	0.999	0.535	2.16457067413992e-129	1	TXN.2	up
2.39474437969858e-132	2.63485216090084	0.999	0.656	5.07182912176361e-128	1	KRT5.4	up
1.5113845290048e-126	2.48645134918752	1	0.754	3.20096129397926e-122	1	KRT5.2	up
5.89238029085487e-122	2.4174246207114	0.986	0.393	1.24794722180015e-117	1	ANXA1.4	up
2.39419734439471e-117	2.17395197033075	0.999	0.484	5.07067055569355e-113	1	PINLYP.5	up
5.34620638616381e-114	2.43817458106784	0.95	0.31	1.13227305052563e-109	1	RihA	up
3.45576305960241e-113	2.57927243552843	0.928	0.227	7.31896058393194e-109	1	FXYD3	up
1.71842040048755e-107	3.54757356513447	0.805	0.121	3.63944256619259e-103	1	AVR4	up
1.03884227719315e-105	1.97892782875218	0.968	0.386	2.20016405886738e-101	1	TGM3	up
8.98616445418847e-83	-2.41390699046712	0.732	0.958	1.90317976975258e-78	2	HMGN1	down
4.96484431601612e-66	-3.3890860941185	0.476	0.817	1.05150437768905e-61	2	SPARC	down
1.22421176855006e-60	-3.22611490372567	0.118	0.59	2.59275810461217e-56	2	LIMA1	down
2.66531212470977e-59	-2.93978747584056	0.129	0.594	5.64486454892283e-55	2	PLS3	down
1.45737456062166e-54	-3.42965341004339	0.141	0.618	3.08657358194062e-50	2	PERP	down
6.59236342563257e-53	-4.18466773151891	0.08	0.473	1.39619664991472e-48	2	FKBP10	down
1.57028267812433e-51	-3.85017074800763	0.061	0.451	3.32570168399952e-47	2	EMP2	down
3.56785470542244e-51	-2.25460682632902	0.314	0.719	7.55635948061419e-47	2	SDC1	down
1.0627998387885e-50	-2.0311054550247	0.347	0.749	2.25090377857017e-46	2	CTNNB1	down
1.73194770023773e-50	-4.15685591565621	0.18	0.549	3.66809203433349e-46	2	COL5A1	down
5.82698018721494e-156	4.3691034882176	0.975	0.14	1.23409613385025e-151	2	LGALS3BP	up
1.44811297855774e-151	3.99463060074294	0.999	0.458	3.06695847728743e-147	2	LYZ	up
3.01099245812277e-142	2.98531889605039	1	0.791	6.37698092705822e-138	2	Fth1.2	up
4.85026964749007e-138	2.78020750003761	0.994	0.643	1.02723860864192e-133	2	PSAP	up
8.25134197312232e-136	3.33175036002205	0.984	0.474	1.74755171648758e-131	2	CTSB	up
7.05707020825579e-129	3.15152710267387	0.947	0.335	1.49461689940649e-124	2	GPX1	up
1.26466429635359e-123	3.04102123068444	0.957	0.246	2.67843251324727e-119	2	LGALS9	up
1.65497403459593e-123	3.08167702566768	0.938	0.246	3.50506950787073e-119	2	BPI	up
7.06807033665159e-123	3.1074683407566	0.946	0.149	1.49694661659944e-118	2	TARM1.1	up
7.18852893339384e-123	3.51734999500518	0.901	0.089	1.52245854280348e-118	2	CSF1R	up
2.22947692631947e-101	-4.34359380931781	0.271	0.829	4.72180918225201e-97	3	LOC138562538	down
1.25643418259973e-76	-4.8070008080015	0.608	0.901	2.66100195532796e-72	3	S100A4	down
1.85030267171022e-75	-4.18336364902929	0.658	0.909	3.91875602841508e-71	3	S100P.1	down
4.04905849835866e-75	-4.29433530717377	0.479	0.844	8.57550099367381e-71	3	KRT5.2	down
1.72174738824984e-74	-4.2527208275284	0.338	0.771	3.64648879357434e-70	3	KRT5.4	down
4.60328300489189e-69	-2.77250021293921	0.261	0.726	9.74929307606054e-65	3	ZFP36	down
1.0879958098135e-67	-1.81887682879371	0.668	0.905	2.30426632560402e-63	3	CAPG	down
4.0937395380828e-67	-3.64637911288875	0.263	0.686	8.67013096770555e-63	3	S100A13	down
3.21850861162919e-66	-2.91725848348385	0.349	0.749	6.81647938856947e-62	3	C2PH19orf33	down
2.74400148777741e-61	-3.99853958953272	0.255	0.669	5.81152075096378e-57	3	TXN.2	down
2.1122892244662e-137	2.97253521230091	0.976	0.441	4.47361734849696e-133	3	POSTN	up
4.37878574401857e-136	2.4565573527536	0.999	0.706	9.27383032725693e-132	3	COL3A1	up
5.02408105490317e-133	3.3113513950416	0.96	0.282	1.06405012661794e-128	3	LOC138516914	up
1.76499766645167e-132	2.23308174087808	1	0.678	3.738088557778e-128	3	FSTL1	up
4.26225571924258e-126	2.36654891835591	0.983	0.343	9.02703138778387e-122	3	PFN2.1	up
5.02264777595441e-121	2.05529237099246	0.999	0.606	1.06374657246938e-116	3	COL5A2	up
1.63410649748737e-120	2.48565540811669	0.992	0.557	3.46087415102851e-116	3	MDK	up
6.34376794838642e-118	2.48448331665262	0.92	0.201	1.34354661378876e-113	3	BGN	up
6.9966833236397e-118	2.08902287068069	0.998	0.745	1.48182756111365e-113	3	COL1A1	up
5.04289191206666e-115	2.42689610207499	0.975	0.384	1.0680340780566e-110	3	TNC	up
5.41527008021448e-55	-2.71664027175738	0.112	0.572	1.14690005028863e-50	4	PLS3	down
2.46654232377481e-53	-2.92127422840214	0.065	0.548	5.22388998752267e-49	4	MYOF	down
1.2455968680845e-49	-2.76860876028488	0.062	0.455	2.63804960691617e-45	4	LOC138582666	down
5.57393696277171e-47	-1.94969011303568	0.214	0.618	1.18050410934542e-42	4	IFITM1.2	down
2.61517567467029e-46	-3.35814842638829	0.048	0.432	5.53868056138421e-42	4	EMP2	down
3.05402551323888e-46	-2.94877512492397	0.065	0.47	6.46812063448862e-42	4	FLNA	down
5.69568250954924e-46	-3.89802902516325	0.024	0.372	1.20628859869743e-41	4	TANC2	down
7.52671199132823e-46	-2.59887015114279	0.137	0.564	1.59408233264341e-41	4	LIMA1	down
2.58594342677905e-45	-1.96900379335223	0.17	0.581	5.47676958357534e-41	4	LMNB2	down
3.35210408927502e-44	-3.59639874895851	0.03	0.383	7.09942125067556e-40	4	MYO1B	down
4.15203145181255e-166	4.88971282780864	0.984	0.178	8.7935874117938e-162	4	TCN1	up
4.23891224657323e-151	4.85540155651786	0.924	0.14	8.97759224701744e-147	4	CATHL1	up
5.8752679608916e-144	4.0810021652386	0.939	0.206	1.24432300143723e-139	4	PLAUR	up
1.36212675480031e-138	5.04651085555087	0.887	0.103	2.88484825399158e-134	4	ARG1	up
8.35291415074112e-138	5.40499878986985	0.849	0.066	1.76906368798546e-133	4	CHIT1	up
5.59467455995284e-135	6.8842977274612	0.827	0.033	1.18489612505241e-130	4	BTN1A1.2	up
2.43639698235221e-134	6.10065309433762	0.835	0.039	5.16004516892375e-130	4	RasGEF	up
3.08845820877605e-134	3.5899939192263	0.997	0.664	6.54104564036679e-130	4	MMP9	up
1.84036181927062e-132	3.76674452377808	0.919	0.363	3.89770229703325e-128	4	TKT	up
2.46506928831399e-130	4.31215141032993	0.874	0.125	5.22077024572021e-126	4	ITGAX.1	up
4.01465988826091e-69	-3.35145875986882	0.143	0.616	8.50264817734779e-65	5	ITGBL1	down
1.26852818539649e-67	-3.22289148519837	0.204	0.679	2.68661584385123e-63	5	ANXA1.2	down
2.27543050771712e-67	-4.11118359369508	0.102	0.592	4.8191342722941e-63	5	BASP1	down
1.42050139142246e-55	-2.92515613208879	0.206	0.649	3.00847989689363e-51	5	MSN	down
1.37256691048636e-53	-2.53747806635451	0.229	0.635	2.90695945971907e-49	5	PKM	down
3.61115731577503e-52	-3.09002399507497	0.463	0.799	7.64807007907993e-48	5	SPARC	down
7.16128389474749e-52	-1.83660083370844	0.671	0.891	1.51668831606857e-47	5	ALDOA	down
3.35900959769587e-49	-3.87536524288189	0.143	0.525	7.11404642696009e-45	5	TGFBI	down
1.54932377920162e-48	-4.02760411484087	0.046	0.436	3.28131283197111e-44	5	TLN1	down
7.37975009313679e-48	-3.43652436198729	0.148	0.53	1.56295727222544e-43	5	S100G.1	down
3.7001950343029e-160	4.38121959567026	0.983	0.196	7.83664306315011e-156	5	LOC138487720	up
1.23730551019409e-156	6.21054278493064	0.939	0.115	2.62048934004006e-152	5	FIM-B. 1	up
5.27946738030111e-154	4.43842757758131	0.951	0.135	1.11813839647397e-149	5	AGR2	up
9.53051537322473e-151	4.52212343361165	0.941	0.168	2.01846785089527e-146	5	FCGBP.9	up
3.72895960992391e-149	3.89601514701542	1	0.695	7.89756355785784e-145	5	LOC138472551	up
1.74792312457189e-147	3.57619482370854	0.986	0.309	3.7019263855308e-143	5	LOC138521056	up
1.64373653668325e-145	3.83542190766552	0.945	0.157	3.48126961104145e-141	5	LOC138569359	up
6.80894687578612e-143	3.14191945749566	0.989	0.256	1.44206685882274e-138	5	MPEG1.2	up
4.40963712651484e-142	4.04546400640018	0.945	0.202	9.33917047024579e-138	5	AGR2A	up
6.90380579090566e-137	4.25652369355997	0.927	0.14	1.46215702845591e-132	5	LGALS3BP.2	up
2.94258779585756e-66	-3.42562590395477	0.604	0.865	6.23210669284672e-62	6	VIM	down
1.99964453750892e-62	-3.59498709663425	0.129	0.583	4.23504716599014e-58	6	BASP1	down
1.80102703117985e-49	-2.32065379008638	0.318	0.668	3.8143951493358e-45	6	MARCKS	down
3.48955423516671e-48	-3.12373795889518	0.487	0.749	7.39052691465959e-44	6	LGALS1	down
2.1545155407007e-46	-2.5681595217743	0.367	0.691	4.56304846365e-42	6	TXN	down
9.14086516199426e-46	-3.51016177388924	0.149	0.525	1.93594383265876e-41	6	S100G.1	down
4.51802605056535e-40	-2.64334645331316	0.153	0.475	9.56872737249235e-36	6	ANXA5.1	down
7.48665781188519e-39	-2.30706090806683	0.202	0.55	1.58559925797917e-34	6	GLRX	down
1.63701884185719e-37	-2.1691068196796	0.405	0.691	3.46704220516934e-33	6	LOC138569193	down
3.03751770215744e-37	-2.70394663466299	0.098	0.409	6.43315874139924e-33	6	LITAF	down
3.7986092820164e-178	6.2269732603858	0.995	0.111	8.04507459838252e-174	6	COL17A1	up
3.64358313489195e-149	5.26596278802577	0.904	0.07	7.71674472138767e-145	6	COL7A1	up
4.08483809387697e-143	5.93572349214305	0.844	0.035	8.65127859902203e-139	6	ITGB4	up
1.55093537473422e-139	3.91649387916308	0.982	0.539	3.2847260301496e-135	6	LOC138580806	up
1.3198048037369e-131	5.1076337058771	0.827	0.054	2.79521459383438e-127	6	LOC138488828	up
3.41127325123118e-130	4.73666201736389	0.829	0.075	7.22473561878251e-126	6	ECRG4	up
1.20500043400954e-127	5.0815663785749	0.842	0.063	2.5520704191888e-123	6	VIT	up
9.29240012917133e-127	3.94330075169519	0.885	0.157	1.9680374233572e-122	6	SRPX	up
1.38430615998865e-104	3.73800780751159	0.753	0.098	2.93182201623996e-100	6	COL18A1	up
4.21389653287659e-104	6.31858482062276	0.675	0.015	8.92461146697933e-100	6	COL4A5	up
9.79595313775736e-72	-3.61095366903057	0.398	0.781	2.07468491504563e-67	7	LOC138562538	down
3.56002660034709e-45	-2.57742524216217	0.41	0.717	7.53978033687511e-41	7	C2PH19orf33	down
1.279216804067e-43	-4.33528226944443	0.674	0.876	2.70925326933351e-39	7	S100A4	down
4.10742238202289e-43	-3.84526837585885	0.08	0.443	8.69910986288627e-39	7	RihA	down
8.96008860979131e-42	-1.88442320075188	0.486	0.761	1.8976571666677e-37	7	B2M	down
3.24462026688926e-40	-3.79728443351481	0.074	0.417	6.87178126324477e-36	7	DSP	down
3.08600192156216e-39	-3.81029850924503	0.076	0.405	6.53584346967651e-35	7	LPO.2	down
6.08725340340971e-39	-3.77700247985221	0.584	0.811	1.28921939830814e-34	7	KRT5.2	down
1.22753677721897e-38	-4.03707103231792	0.046	0.368	2.59980014047206e-34	7	FXYD3	down
1.90166856588304e-38	-3.68528570884467	0.455	0.733	4.02754385568369e-34	7	KRT5.4	down
2.47065484318058e-120	4.08472292838614	0.939	0.389	5.23259989237216e-116	7	TIMP1	up
4.04468503272499e-117	2.56255593673227	0.968	0.367	8.56623843080825e-113	7	LUM	up
2.0759044321269e-116	2.639528475753	0.972	0.368	4.39655799680157e-112	7	LTBP1	up
1.68986021815915e-113	2.59619547060781	0.956	0.396	3.57895495603927e-109	7	KRT8	up
9.24280513204806e-109	2.23106545753302	1	0.727	1.95753369891646e-104	7	COL3A1	up
9.21065959289124e-106	1.82412968238964	0.996	0.468	1.95072559517843e-101	7	COL5A1	up
3.32722308459877e-105	2.63914179393313	0.953	0.41	7.04672577087174e-101	7	KRT18	up
5.26266217972217e-104	1.93326050845757	0.996	0.634	1.11457922304336e-99	7	COL5A2	up
5.47174073023195e-104	1.88580021041461	1	0.757	1.15885996925582e-99	7	SPARC	up
1.34226545711288e-103	2.13793514172545	0.991	0.547	2.84278401161937e-99	7	FBN2	up
6.13443227737556e-78	-1.75158668206694	0.747	0.949	1.29921141202537e-73	8	LOC138521144	down
2.56324370443402e-73	-1.44982100401456	0.693	0.938	5.42869384162082e-69	8	LOC138521036	down
