p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
7.52517354960121e-171	5.78046072220337	0.977	0.102	1.5510887720438e-166	1	MARCO
1.3477238229155e-161	4.38751064677706	0.98	0.174	2.77792834379343e-157	1	C1QC
1.24974486532329e-160	4.76194976085683	0.999	0.319	2.57597411640437e-156	1	LGALS3BP
1.5298391058562e-160	4.32738032915529	1	0.567	3.1533043649908e-156	1	SELENOP
2.19799215663733e-159	4.67591435902832	0.976	0.163	4.53050143326087e-155	1	C1QB
9.65259457179699e-158	4.4439754222893	0.987	0.316	1.9895927931388e-153	1	UCP2
1.66883847548801e-156	3.77420127541638	1	0.968	3.43980986567588e-152	1	CSTB
5.35974376618609e-156	3.5670179741807	1	0.76	1.10475038508628e-151	1	CTSB
6.5709833194975e-152	4.90371620278423	0.983	0.33	1.35441108181483e-147	1	APOE
1.84710008414817e-151	4.10497907605633	0.961	0.205	3.80724269344621e-147	1	SLC43A2
1.28101568564686e-150	6.68308775735355	0.889	0.029	2.6404295312553e-146	1	CMKLR1
3.29154214808368e-150	2.83542689143688	1	0.797	6.78452667563009e-146	1	NPC2
1.14582592938569e-149	3.49648236703576	1	0.704	2.36177640564979e-145	1	PSAP
2.03409853732929e-149	3.60924553580764	0.995	0.38	4.19268390514313e-145	1	CTSZ
7.11018670334586e-149	3.60634171584924	0.983	0.333	1.46555168329365e-144	1	ASAH1
3.33400278506515e-148	5.20673648689769	0.937	0.083	6.87204654057628e-144	1	LOC138447676
2.41693384595281e-147	3.7392817738338	0.965	0.264	4.98178404327793e-143	1	PRSS16
2.51758071650502e-147	3.87022324000222	0.964	0.208	5.18923737286015e-143	1	SLC7A8
2.77467318893526e-145	4.5467365253794	0.94	0.114	5.71915637703335e-141	1	LOC138511172
5.81689189934905e-144	4.78209297440107	0.905	0.077	1.19897775829383e-139	1	TTN.2
1.39241359933344e-143	3.6029250349979	0.986	0.344	2.87004291094608e-139	1	MPEG1
1.0319316121466e-142	3.06434603517068	1	0.551	2.12701743895658e-138	1	CTSC
6.3602396837376e-142	2.35371719390917	1	1	1.31097260361199e-137	1	Fth1.4
9.50969665216263e-141	3.40722113050394	0.97	0.182	1.96013867394376e-136	1	AIF1
3.20239867620925e-140	3.07605287836452	1	0.999	6.6007841514025e-136	1	Fth1.3
3.71331882213928e-140	3.01420200318457	0.999	0.504	7.65389275619348e-136	1	GRN.1
8.5071447001845e-138	4.35607007372505	0.898	0.103	1.75349266560203e-133	1	LOC138452040
1.98889336301271e-137	3.17629074835946	0.977	0.334	4.09950699984181e-133	1	BPI
6.24376296481959e-137	4.10464446970265	0.998	0.717	1.28696442230861e-132	1	Fth1.1
1.75503699786484e-136	3.42798501759341	0.973	0.196	3.617482259999e-132	1	TARM1.1
2.38992180068861e-136	3.34067396824053	0.972	0.262	4.92610681557936e-132	1	LOC138503303
2.79317761896341e-135	3.74041800826981	0.943	0.239	5.75729770820739e-131	1	CTSD.1
3.06518119082973e-135	2.44033060658761	1	0.985	6.31795147053824e-131	1	Fth1.2
5.87171297759784e-135	5.52576674602871	0.864	0.114	1.21027747894247e-130	1	LOC138515916
5.54500697709502e-134	2.70521446095367	0.973	0.495	1.14293683811883e-129	1	BRI3
7.28836935296647e-134	2.97167723558476	0.999	0.507	1.50227869103345e-129	1	LGMN
1.66125352817079e-133	4.12108350272808	0.908	0.152	3.42417577226562e-129	1	PRCP
5.64976830377085e-133	3.95075468314852	0.909	0.144	1.16453024277325e-128	1	MPP1
1.52440777978331e-132	3.79918125318991	0.995	0.75	3.14210931568936e-128	1	CTSL
4.71739296939595e-131	3.35471727356792	0.927	0.167	9.72349038851894e-127	1	CD68
4.71304227857892e-130	3.2285107502001	0.947	0.311	9.71452274460688e-126	1	RNASET2.1
8.11831366592067e-130	3.78963253333951	0.925	0.181	1.67334681281957e-125	1	DNASE2
1.17238707808245e-129	4.12841707595323	0.895	0.171	2.41652424534354e-125	1	GPNMB
2.75043653965188e-129	3.93454715001642	0.979	0.445	5.66919979553046e-125	1	PLBD1
9.89285035711031e-129	3.14798745495869	0.992	0.395	2.03911431560758e-124	1	LGALS9
2.56204512868086e-128	2.16004750923797	1	0.973	5.280887419237e-124	1	VIM
9.33488539803743e-127	2.79633783054188	0.966	0.347	1.92410657824347e-122	1	EPB41L3
1.05017738726603e-126	3.04210049605995	1	0.705	2.16462563063274e-122	1	LYZ
4.9618801565604e-125	5.05867151409611	0.829	0.054	1.02274273787023e-120	1	MPEG1.3
1.51315149156599e-122	3.52658545745402	0.952	0.24	3.11890785441581e-118	1	LOC138513746
2.67931702962998e-122	3.09929962178896	0.959	0.197	5.52260826147332e-118	1	CSF1R
6.85966279311279e-122	2.90487594903066	0.971	0.385	1.41391369491641e-117	1	LOC138487737
1.00930033639642e-121	3.40614732387512	0.913	0.147	2.08036985338031e-117	1	EVL
1.87158946836591e-121	4.81147203679991	0.808	0.053	3.85772021219582e-117	1	TREM2
1.11976768583538e-120	4.88625825038361	0.841	0.075	2.30806515404388e-116	1	CD5L
6.20177083847581e-120	3.5745113761446	0.929	0.287	1.27830900522663e-115	1	LOC138497348
5.43925048628112e-119	2.32633841462957	0.974	0.449	1.12113831023227e-114	1	APP
1.0219429091672e-118	4.74141280268679	0.846	0.091	2.10642872437544e-114	1	RNASET2
1.16664016562227e-117	2.61233930653053	0.958	0.257	2.40467870938063e-113	1	CYBA
2.50000115240219e-117	2.94166574103722	0.973	0.229	5.15300237533139e-113	1	LOC138503116
6.60084096605568e-115	5.12221222494569	0.771	0.042	1.3605653399234e-110	1	MERTK
4.72924511811204e-114	3.2137815535757	0.901	0.113	9.74792003745253e-110	1	LOC138566848
1.1744594328955e-113	5.37449020577005	0.77	0.051	2.42079578308421e-109	1	LOC138513817
1.2905347269508e-113	2.15040556045611	0.999	0.854	2.66005017919099e-109	1	LGALS1
9.81022133321567e-112	3.7744990516467	0.817	0.115	2.02208282120241e-107	1	EFHD1
2.33642582187416e-111	4.41406479686757	0.776	0.061	4.81584090404703e-107	1	HSD17B14
4.77979849419608e-111	2.50634872091853	0.958	0.23	9.85212065623696e-107	1	VSIR
6.67054859655553e-111	2.56301194730262	0.949	0.291	1.37493347672203e-106	1	STOM
8.79056653943897e-111	2.48308977274636	0.959	0.233	1.81191157510916e-106	1	SRGN
7.40234953402099e-110	2.0048710435856	0.991	0.698	1.52577228595241e-105	1	GMFG
9.60209821668747e-110	3.07080870815754	0.883	0.249	1.97918448442362e-105	1	ABCA1
2.47976162063543e-109	3.49797796578845	0.849	0.185	5.11128465245374e-105	1	ABCC5
3.23421218798387e-109	2.29170043830049	0.956	0.475	6.66635816187235e-105	1	SLC3A2
4.75450395468888e-109	3.49129327666744	0.831	0.159	9.79998355140472e-105	1	ATP2B1
5.47489932590917e-109	3.99711459520912	0.85	0.128	1.1284862490564e-104	1	MITF
7.33729567252224e-109	2.78480114775261	0.936	0.209	1.51236338402028e-104	1	RGS10
1.00472527554096e-108	3.47443307997425	0.847	0.14	2.07093973794503e-104	1	F13A1
2.63025746944829e-107	4.94569052686646	0.752	0.055	5.4214866960268e-103	1	TMEM86A
3.90995241646668e-107	3.38436224281215	0.8	0.139	8.05919392082112e-103	1	MAFB
4.4763148115526e-107	4.12652333173422	0.772	0.066	9.22658008957223e-103	1	TLR7.2
3.5591135621549e-106	2.07507882776067	0.994	0.694	7.33604487431368e-102	1	GNG5
3.60044278337186e-106	3.07426236340152	0.866	0.129	7.42123266508607e-102	1	LOC138511358
5.52511551788907e-106	3.34025917600618	0.83	0.152	1.13883681054729e-101	1	GLB1
8.81160224783106e-106	3.34498769697861	0.829	0.107	1.81624745532294e-101	1	WDFY4
3.40278690611984e-105	3.16534746833263	0.885	0.229	7.01382437089421e-101	1	CTSA
4.2978222689916e-105	3.22828964954452	0.852	0.205	8.85867126084548e-101	1	TMEM106B
4.99344767536485e-105	2.70033733139777	0.958	0.432	1.0292494348462e-100	1	PLIN2.1
6.38800218509412e-105	2.98911967496455	0.871	0.146	1.3166950103916e-100	1	ATP6V0D2
6.74016652502506e-105	3.1407946831068	0.839	0.123	1.38928312413817e-100	1	FYB1.1
9.04678450765897e-105	3.69374619546727	0.789	0.097	1.86472322271867e-100	1	TPP1
1.17509507548627e-104	2.33640155298649	0.976	0.334	2.42210596959229e-100	1	CD53
