id	n_markers_total	n_markers_available	markers_available	markers_missing
schwann	44	29	ASPA,BAG3,BCAS1,BCHE,CADM4,CD82,CLDN19,CMTM5,CNP,CTHRC1,EGFL8,GPR37L1,ITGB4,LAMC1,MAG,MATN2,MPZ,NDRG1,NF2,NGFR,PLP1,PMP22,POU3F1,PRX,SEMA3B,SOX10,STMN1,TAGLN,TST	CD59A,CRYAB,GFAP,GFRA3,KCNA1,LGI4,NOV,NPY,NRN1,NTRK1,OLIG1,RXRG,S100B,SCN7A,SEPT9
