p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
0	-20.6224012044465	0.06	0.368	0	1	MALL	down
0	-20.095946899335	0.027	0.337	0	1	LOC138521056	down
0	-19.3051994259085	0.033	0.458	0	1	TGM3	down
0	-18.3589376253107	0.01	0.383	0	1	S100A4	down
0	-18.0016973258329	0.033	0.377	0	1	LOC138521058	down
0	-17.6376322137105	0.022	0.271	0	1	COL17A1	down
0	-16.6150916412864	0.022	0.355	0	1	ATP13A4	down
0	-16.4701023019492	0.019	0.366	0	1	NXPE4	down
0	-15.3530004357526	0.041	0.384	0	1	LPO	down
0	-14.8682748525193	0.026	0.343	0	1	LYPD3	down
0	-14.5600017954701	0.008	0.537	0	1	KRT5	down
0	-14.5222889188642	0.047	0.402	0	1	LOC138472541	down
0	-14.1018211186326	0.023	0.425	0	1	SHA	down
0	-14.0678821790896	0.031	0.447	0	1	LOC138511169	down
0	-13.4991754553286	0.036	0.428	0	1	KRT15	down
0	-12.7332953494543	0.035	0.315	0	1	SLC22A4	down
0	-12.5671719826705	0.09	0.389	0	1	PDLIM5	down
0	-12.3763424140035	0.092	0.32	0	1	LOC138472540	down
0	-11.961912370469	0.046	0.364	0	1	LOC138472538	down
0	-11.9231636040615	0.051	0.272	0	1	LAMB3	down
0	-11.496717027126	0.067	0.404	0	1	KRT19	down
0	-11.2012610739285	0.09	0.481	0	1	LOC138582574	down
0	-11.038017727709	0.051	0.385	0	1	ITGA6	down
0	-10.1674142063178	0.052	0.312	0	1	NOTCH1	down
0	-10.0537647186657	0.101	0.356	0	1	GSTM4	down
0	-10.0391768202921	0.062	0.531	0	1	DSG2	down
0	-9.76983398325795	0.065	0.42	0	1	TXNRD1	down
0	-9.44668625898526	0.102	0.474	0	1	DSC2	down
0	-9.3869550642437	0.091	0.555	0	1	CSTB	down
0	-9.21499569776433	0.026	0.508	0	1	PMP2	down
0	15.1726124114168	0.552	0.11	0	1	PCBD1	up
0	13.5138756244003	0.492	0.06	0	1	AXIN2	up
0	13.479464924443	0.437	0.03	0	1	PDGFRA	up
0	12.4255535205461	0.446	0.182	0	1	PCSK6	up
0	12.2270737854397	0.768	0.18	0	1	MARCKS	up
0	10.8677213490108	0.375	0.123	0	1	TNFSF10	up
0	10.6807019367699	0.478	0.144	0	1	YBX1	up
0	10.3434017296457	0.431	0.08	0	1	FZD1	up
0	10.3353268994235	0.55	0.046	0	1	TWIST2	up
0	10.2971240834809	0.537	0.036	0	1	SCARA3	up
0	10.2189835636273	0.473	0.041	0	1	PDGFRB	up
0	10.1661234763512	0.408	0.066	0	1	ARHGEF40	up
0	10.1017597944468	0.45	0.063	0	1	ANK2	up
0	10.0834808571116	0.396	0.066	0	1	ROR2	up
0	9.92407231329294	0.508	0.092	0	1	LAMB1	up
