p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
8.06225710329888e-145	3.63296267957362	0.977	0.278	1.84714372493681e-140	2	COL5A2	up
2.16216416465853e-143	4.35675176278512	0.943	0.116	4.95373431764916e-139	2	LUM	up
1.56041315911438e-135	3.84087264978394	0.95	0.195	3.57506258884695e-131	2	COL5A1	up
4.7598189065702e-135	4.2301926494001	0.914	0.113	1.0905221096843e-130	2	FBN2	up
1.97369341408168e-130	4.53948561403165	0.867	0.076	4.52192898100254e-126	2	COL6A1	up
2.95054086389981e-123	4.38938192160754	0.83	0.065	6.75998417328085e-119	2	BGN	up
2.28706661869908e-122	4.9302840017635	0.844	0.091	5.23989833010147e-118	2	COL6A3	up
1.35626025276608e-117	3.28417019913484	0.886	0.138	3.10732786511237e-113	2	FN1	up
3.85373534829465e-80	-2.41894601013409	0.47	0.848	8.82929305647788e-76	3	HMGN1	down
3.04171428138796e-77	-3.09658771431534	0.152	0.629	6.96887159008794e-73	3	ANXA1.4	down
3.1164867627714e-71	-2.98206849297835	0.418	0.799	7.14018282218556e-67	3	KRT5	down
3.75161288787697e-71	-2.88332634401226	0.48	0.83	8.59532028741492e-67	3	S100P	down
6.94185963950462e-71	-2.95412035351544	0.311	0.745	1.5904494620069e-66	3	KRT5.2	down
2.55166821219852e-68	-2.83602683963833	0.24	0.71	5.84612704096803e-64	3	S100A13	down
1.61903218865513e-67	-3.32440655159104	0.101	0.599	3.70936464742777e-63	3	PERP	down
4.14480049846914e-67	-3.17997482366259	0.159	0.645	9.49615242204265e-63	3	ANXA1.3	down
2.93685019739781e-66	-3.35422300355403	0.493	0.816	6.72861748725812e-62	3	S100A4	down
2.25662360026775e-64	-3.85385196216562	0.194	0.654	5.17015033057345e-60	3	SPARC	down
5.77084360961207e-163	6.10136704910692	0.927	0.062	1.32215797939822e-158	3	LGALS3BP	up
4.67805738706536e-157	4.74592754823502	0.97	0.227	1.07178972795054e-152	3	LYZ	up
1.48111025040851e-153	3.81606417969901	0.97	0.407	3.39337169471094e-149	3	PSAP	up
8.61400441827081e-152	5.49984522127945	0.881	0.029	1.97355455227003e-147	3	CSF1R	up
5.17604564778333e-150	4.40929725095656	0.96	0.311	1.18588381836364e-145	3	CTSB	up
3.09670206707119e-142	6.11262072000537	0.843	0.026	7.09485410586681e-138	3	C1QC	up
2.17925070994055e-139	4.04552748060414	0.917	0.079	4.9928813015448e-135	3	TARM1 	up
2.27980578289408e-139	6.18388511232718	0.85	0.032	5.22326302918864e-135	3	C1QB	up
1.72394514836497e-138	5.75761623324939	0.866	0.069	3.94973072941899e-134	3	APOE	up
1.18445503981837e-137	3.70139475312147	0.946	0.188	2.71370494172788e-133	3	GRN.1	up
2.07002983573936e-47	-3.79846408590184	0.053	0.437	4.74264535666246e-43	4	MSN	down
4.22245927270824e-47	-3.8767203402138	0.069	0.465	9.67407643970184e-43	4	ANXA1.2	down
1.83101174346387e-44	-4.16584358719731	0.152	0.551	4.19503100545007e-40	4	VIM	down
1.99715699457866e-39	-3.83806425415299	0.112	0.461	4.57568639027917e-35	4	LGALS1	down
4.13005178836171e-35	-4.97704948494303	0.024	0.32	9.46236165231552e-31	4	BASP1	down
1.53792781150827e-34	-3.21624650238907	0.084	0.435	3.52354640894661e-30	4	ITGB1	down
2.54279604307335e-34	-3.33512810723006	0.059	0.338	5.82580001428536e-30	4	ANXA5.1	down
1.17864333311166e-32	-3.56195641489475	0.045	0.319	2.70038974049213e-28	4	LSP1	down
1.23942010157539e-32	-4.6986667909724	0.03	0.315	2.83963539471937e-28	4	COL5A1	down
1.26717360093263e-30	-3.1980757237173	0.039	0.281	2.90322143709675e-26	4	TLN1	down
6.2709799427378e-100	2.04213740700188	0.998	0.764	1.43674421468066e-95	4	S100A4	up
1.20189334571345e-99	1.92278839404493	0.998	0.694	2.75365784436407e-95	4	S100G.1	up
6.04845236148512e-93	1.64091870156159	1	0.776	1.38576092053986e-88	4	S100P	up
3.23719054098943e-84	1.53655942696469	0.999	0.785	7.41672724846089e-80	4	KRT5.1	up
1.88823630754284e-83	1.66196156819892	0.997	0.664	4.32613820421139e-79	4	LOC138580807	up
1.26962492721857e-78	1.36469671322949	0.995	0.631	2.90883767075046e-74	4	S100A13	up
2.37135738990092e-75	1.72526358716488	0.965	0.526	5.43301691600201e-71	4	LOC138472551	up
1.41479817560712e-73	1.92317113781706	0.91	0.383	3.24144410013348e-69	4	GSTP1	up
3.96008147803255e-68	1.15677811152403	0.996	0.794	9.07294267432037e-64	4	HMGN1	up
7.7299317574675e-68	1.38451951859163	0.975	0.617	1.77100466495338e-63	4	C2PH19orf33	up
7.68947340834523e-29	-2.3812678894219	0.123	0.426	1.76173525258598e-24	5	MSN	down
7.43550114005366e-28	-2.59583453001296	0.147	0.453	1.70354766619769e-23	5	ANXA1.2	down
3.98313302230038e-24	-4.85739609390713	0.037	0.248	9.12575606739239e-20	5	FN1	down
1.35729705753125e-23	-2.91014001203288	0.146	0.384	3.10970328850985e-19	5	COL5A2	down
1.72017513965777e-23	-4.61028848109745	0.023	0.224	3.94109326246991e-19	5	VCAN	down
2.68133821777718e-23	-3.00084221607855	0.099	0.336	6.1432139907493e-19	5	LOC138487902	down
8.88417727347391e-23	-2.97476528177182	0.067	0.313	2.03545385512561e-18	5	BASP1	down
9.75568836588604e-23	-3.64282919352634	0.038	0.24	2.23512576150815e-18	5	PFN2.1	down
1.89543037238892e-22	-4.60961242107212	0.037	0.267	4.34262052618024e-18	5	TGFBI	down
5.06547276663876e-22	-3.44255921183323	0.154	0.393	1.16055046556461e-17	5	FSTL1	down
1.57309998053644e-46	1.37587338132301	0.931	0.721	3.60412936540705e-42	5	LOC138504630	up
2.35473648212186e-45	2.35390980855121	0.544	0.183	5.39493675418939e-41	5	LOC138583127	up
2.68378133858775e-39	1.41896040781057	0.801	0.428	6.1488114248384e-35	5	MYO10	up
8.0617095234608e-38	2.53225772912107	0.429	0.106	1.8470182689201e-33	5	MUC3B.2	up
2.54354014921191e-37	2.06199317367173	0.562	0.198	5.8275048358594e-33	5	FAM83B	up
2.47780452683273e-34	2.09530173492985	0.56	0.2	5.67689795142646e-30	5	BAIAP2L1	up
5.74497350500879e-34	1.70014993919539	0.616	0.323	1.31623087973256e-29	5	MEF2D	up
6.17721319816277e-34	1.05178869483551	0.881	0.526	1.41526131583107e-29	5	PINLYP	up
1.35213629898808e-33	2.07179316519161	0.558	0.198	3.09787947461159e-29	5	MUC2	up
9.85684589594646e-33	1.78887374291099	0.599	0.293	2.25830196322029e-28	5	HELZ2	up
2.3736634290392e-154	-3.71732654897467	0.474	0.99	5.43830028227172e-150	6	S100A11	down
6.92449323002654e-118	-3.05700691139229	0.558	0.982	1.58647064393138e-113	6	ACTB.1	down
4.70291790691277e-116	-2.6191461470633	0.619	0.98	1.07748552165278e-111	6	CIRP	down
2.8086895123058e-106	-2.79562382165765	0.442	0.94	6.43498854164382e-102	6	LGALS4	down
2.9138568168277e-95	-4.16671604013852	0.082	0.688	6.67593735303395e-91	6	CD9	down
5.8554247601358e-94	-2.97197830954535	0.504	0.936	1.34153636679471e-89	6	unassigned-gene-2	down
1.27865364274529e-90	-3.05646369207533	0.352	0.846	2.92952336089373e-86	6	HMGN1	down
3.75256545108154e-89	-3.01214771018885	0.23	0.811	8.59750270497292e-85	6	ACTG1	down
4.09943758794091e-86	-3.0615892043603	0.262	0.825	9.39222145773141e-82	6	PTMA	down
4.90047725074181e-84	-3.06675294639711	0.444	0.891	1.12274834291746e-79	6	CSTB	down
2.209611410314e-172	5.27485806916615	0.959	0.034	5.0624407021704e-168	6	HEMGN	up
2.28316894057729e-169	6.72051361156687	0.991	0.291	5.23096835975664e-165	6	HBA2	up
2.30702171080843e-169	6.88321086242396	0.992	0.298	5.28561744163319e-165	6	HBA1	up
8.29991493120154e-169	7.27796388964572	0.99	0.277	1.90159350988758e-164	6	HBBP1	up
2.53796818635323e-168	6.5969437516204	0.991	0.332	5.81473891175389e-164	6	HBB	up
4.06351248003026e-168	4.9750620451931	0.99	0.098	9.30991344299734e-164	6	FTL	up
5.25967967324292e-156	5.62680718416675	0.925	0.029	1.20504520993669e-151	6	ALAS2	up
1.30452415000404e-154	5.25522336192396	0.909	0.035	2.98879528007426e-150	6	PRDX2.1	up
4.89651781336858e-154	5.3940311407536	0.873	0.026	1.12184119622088e-149	6	TSPO.1	up
