p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
0	-4.03516145178882	0.098	0.552	0	1	EPPK1	down
0	-3.64498775967685	0.043	0.403	0	1	EMP2	down
0	-3.48448542605323	0.099	0.529	0	1	DSP	down
0	-3.42296066653855	0.251	0.582	0	1	LOC138472551	down
0	-3.22674929431803	0.097	0.472	0	1	FGFBP1	down
0	-3.13577330831713	0.06	0.428	0	1	MYOF	down
0	-3.11709722620798	0.106	0.536	0	1	CDH1	down
0	-3.06951502289919	0.117	0.662	0	1	AHNAK	down
0	-3.06679435390703	0.206	0.606	0	1	PINLYP	down
0	-2.95297798679141	0.248	0.618	0	1	EPCAM	down
0	-2.94030640007923	0.088	0.425	0	1	FXYD3	down
0	-2.90451566801477	0.156	0.529	0	1	DSG2	down
0	-2.89796014172517	0.082	0.452	0	1	PLS3	down
0	-2.87314456370128	0.14	0.536	0	1	MYO10	down
0	-2.80172937539229	0.169	0.532	0	1	GSTP1	down
0	-2.75859325775393	0.109	0.489	0	1	LIMA1	down
0	-2.75205136623863	0.154	0.525	0	1	CLDN7	down
0	-2.719203652484	0.173	0.609	0	1	SDC1	down
0	-2.65616696371445	0.162	0.573	0	1	PERP	down
0	-2.65035972147281	0.144	0.479	0	1	SERPINB1	down
0	-2.47120553303924	0.368	0.677	0	1	S100A13	down
0	-2.261979926559	0.196	0.544	0	1	MGST3	down
0	-2.22837288285811	0.322	0.756	0	1	ANXA2	down
0	-2.21346229516901	0.503	0.836	0	1	PRDX1	down
0	-2.08074359074087	0.198	0.596	0	1	LMNA	down
0	-1.89618899369317	0.248	0.577	0	1	LGALS3	down
0	-1.89497385372666	0.366	0.72	0	1	ATP5MC3	down
0	-1.89366289971878	0.268	0.655	0	1	CALR	down
0	-1.832533581752	0.34	0.696	0	1	VWA5A	down
0	-1.83000448981111	0.61	0.881	0	1	S100A10	down
0	7.20744778979299	0.713	0.011	0	1	SCG2	up
0	7.06476129858952	0.235	0.002	0	1	LOC138472730	up
0	6.85823145083347	0.841	0.021	0	1	RasGEF	up
0	6.75496386351964	0.298	0.003	0	1	CEBPE	up
0	6.54371843798523	0.322	0.006	0	1	OLFM4	up
0	6.53102784759707	0.401	0.006	0	1	CSF3R	up
0	6.28608976259236	0.296	0.005	0	1	CXCR3	up
0	6.283591449186	0.324	0.006	0	1	FRMPD4	up
