p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.54465654519167e-155	4.56085072800323	0.979	0.237	6.70152766433937e-151	1	COL3A1
4.0971293518096e-140	3.90866053934455	0.918	0.132	7.74603275253123e-136	1	FBN2
4.09105128759747e-139	4.01347280883471	0.955	0.283	7.73454156433177e-135	1	FSTL1
8.69689806737661e-133	3.49086420124259	0.943	0.273	1.64423554861822e-128	1	COL5A2
1.40022897199469e-122	3.72232176809217	0.908	0.189	2.64727289445317e-118	1	COL5A1
2.08096932442596e-119	3.27529675503585	0.853	0.128	3.93428060475973e-115	1	FN1
3.26499354163474e-116	4.03296110029607	0.855	0.118	6.17279678981464e-112	1	LUM
4.45001195960064e-110	4.2674838973085	0.786	0.077	8.41319261082096e-106	1	COL6A1
5.42450240674583e-109	3.53654312280156	0.817	0.13	1.02555642501937e-104	1	MDK
5.83941498015237e-109	4.17742402205944	0.765	0.063	1.10399979614761e-104	1	BGN
8.316061087019e-106	3.66272526989312	0.807	0.146	1.57223450911181e-101	1	LTBP1
5.63599479794486e-102	3.9991616396711	0.811	0.178	1.06554117649946e-97	1	POSTN
1.26570739553937e-101	4.63732424309902	0.766	0.093	2.39294640200674e-97	1	COL6A3
2.03252585568596e-101	2.14655533702514	0.97	0.551	3.84269338275987e-97	1	SPARC
1.65137809828371e-100	3.43625176957663	0.779	0.132	3.12209543261519e-96	1	PFN2
5.43857014558167e-99	3.23943353895703	0.801	0.17	1.02821607172367e-94	1	THBS2
3.45285197774908e-91	4.96922530396213	0.625	0.042	6.52796194913241e-87	1	DPT
1.92984284966688e-88	3.53987769084721	0.771	0.121	3.64856089158021e-84	1	VCAN
2.0156240091201e-88	4.24009558661642	0.675	0.058	3.81073875164245e-84	1	COL6A2
2.83884922950923e-87	-3.51771284053943	0.25	0.762	5.36712835331016e-83	1	LOC138562538
2.86993070536563e-80	1.94083279929305	0.967	0.628	5.42589099156427e-76	1	COL1A2
4.02320895615919e-80	2.67575708562104	0.79	0.232	7.60627885251456e-76	1	DCN
5.19387580416396e-80	1.94167688108547	0.874	0.357	9.81954159535238e-76	1	ITGBL1
1.5420107876611e-79	3.69511203155481	0.656	0.129	2.91532559515208e-75	1	TNC
7.92708741736924e-77	4.11222316397575	0.621	0.056	1.49869514712783e-72	1	AEBP1
9.86208468834708e-75	4.03542952289265	0.541	0.034	1.8645257311789e-70	1	CDH11
1.32790556655839e-73	3.31643852810491	0.656	0.118	2.51053826413529e-69	1	COL12A1
3.34534239652313e-73	-3.3790180049509	0.186	0.646	6.32470433486662e-69	1	PINLYP
5.50735645439686e-72	2.64805026507817	0.796	0.228	1.04122081126827e-67	1	KRT18
1.90190016559444e-70	2.43641831127067	0.749	0.255	3.59573245307284e-66	1	CALM2
2.15174022386232e-70	2.32675809304178	0.713	0.175	4.0680800672341e-66	1	TGFBI
1.05144082136449e-69	1.7844666020472	0.944	0.551	1.9878540168717e-65	1	COL1A1
2.34848050431266e-69	-3.16939697823629	0.201	0.66	4.44003724145351e-65	1	EPCAM
2.90436614690863e-69	4.32586744274379	0.568	0.064	5.49099463734545e-65	1	RARRES1
3.92875541076167e-69	3.78069719929781	0.517	0.047	7.42770497958602e-65	1	NID2
5.95933653400146e-68	5.35593863840072	0.558	0.039	1.12667216511832e-63	1	FBN1
3.52181884466416e-66	1.47883856352465	0.911	0.448	6.65835070772206e-62	1	LGALS1
5.21922902010967e-66	3.46366984693356	0.571	0.061	9.86747438541934e-62	1	MMP2
5.97220898423492e-66	3.22260442656912	0.554	0.083	1.12910583055945e-61	1	TNS1
2.59288904296167e-65	-3.21244696921424	0.112	0.566	4.90211602462333e-61	1	CLDN7
7.02129679432743e-65	4.50118368302044	0.516	0.029	1.32744637193554e-60	1	PRRX1
1.70668998614312e-64	-3.31989376520956	0.231	0.639	3.22666808780219e-60	1	TGM3
