p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
2.83884922950923e-87	-3.51771284053943	0.25	0.762	5.36712835331016e-83	1	LOC138562538	down
3.34534239652313e-73	-3.3790180049509	0.186	0.646	6.32470433486662e-69	1	PINLYP	down
2.34848050431266e-69	-3.16939697823629	0.201	0.66	4.44003724145351e-65	1	EPCAM	down
2.59288904296167e-65	-3.21244696921424	0.112	0.566	4.90211602462333e-61	1	CLDN7	down
1.70668998614312e-64	-3.31989376520956	0.231	0.639	3.22666808780219e-60	1	TGM3	down
2.73726303944843e-64	-3.52112135667344	0.105	0.568	5.1750695023812e-60	1	DSP	down
6.17815413720498e-64	-3.48802139990153	0.439	0.731	1.16804182117997e-59	1	LOC138580807	down
1.11878048609751e-63	-2.85273786446517	0.587	0.827	2.11516638701596e-59	1	S100P	down
3.95675298821254e-60	-2.78134716410929	0.586	0.842	7.48063719951463e-56	1	KRT1	down
1.02650419170473e-59	-2.32135484143997	0.28	0.705	1.94070882483696e-55	1	C2PH19orf33	down
3.54465654519167e-155	4.56085072800323	0.979	0.237	6.70152766433937e-151	1	COL3A1	up
4.0971293518096e-140	3.90866053934455	0.918	0.132	7.74603275253123e-136	1	FBN2	up
4.09105128759747e-139	4.01347280883471	0.955	0.283	7.73454156433177e-135	1	FSTL1	up
8.69689806737661e-133	3.49086420124259	0.943	0.273	1.64423554861822e-128	1	COL5A2	up
1.40022897199469e-122	3.72232176809217	0.908	0.189	2.64727289445317e-118	1	COL5A1	up
2.08096932442596e-119	3.27529675503585	0.853	0.128	3.93428060475973e-115	1	FN1	up
3.26499354163474e-116	4.03296110029607	0.855	0.118	6.17279678981464e-112	1	LUM	up
4.45001195960064e-110	4.2674838973085	0.786	0.077	8.41319261082096e-106	1	COL6A1	up
5.42450240674583e-109	3.53654312280156	0.817	0.13	1.02555642501937e-104	1	MDK	up
5.83941498015237e-109	4.17742402205944	0.765	0.063	1.10399979614761e-104	1	BGN	up
3.68562481521696e-40	-4.12607218415103	0.053	0.343	6.96804227564919e-36	2	PLAUR	down
1.38227967058913e-39	-4.02919367833719	0.223	0.559	2.61333794521581e-35	2	VIM	down
1.37554633082516e-35	-3.83111119782505	0.055	0.334	2.60060789305804e-31	2	BASP1	down
3.91307164078254e-31	-3.5218141289921	0.084	0.338	7.39805324406347e-27	2	KRT18	down
3.26806375555354e-28	-3.34003747543909	0.248	0.549	6.17860133624953e-24	2	LGALS1	down
1.53423090036398e-27	-1.2926572628571	0.194	0.48	2.90061694022814e-23	2	KRT8	down
1.64159697872684e-26	-2.20122920124541	0.125	0.397	3.10360324798096e-22	2	GLRX	down
3.93650100827607e-25	-2.22043686123602	0.194	0.418	7.44234880624674e-21	2	LPO	down
3.05772509682692e-24	-3.918931263729	0.028	0.231	5.78093506806097e-20	2	VAT1	down
2.71781245960703e-23	-4.20579147216111	0.041	0.246	5.13829623613305e-19	2	LGALS9	down
1.13338460603193e-161	4.56494674823398	0.981	0.202	2.14277693616396e-157	2	COL17A1	up
1.38526844729161e-137	4.81599442190918	0.892	0.08	2.61898852644952e-133	2	ITGB4	up
8.48880453361397e-122	4.98902689021195	0.814	0.056	1.60489338512506e-117	2	COL7A1	up
2.275006569008e-120	2.83495916714154	0.995	0.716	4.30112741936653e-116	2	LOC138580806	up
1.06837749635593e-116	4.57822023331604	0.768	0.063	2.01987449461053e-112	2	VIT	up
4.11147998747351e-111	3.29759782519265	0.912	0.24	7.77316406431741e-107	2	ITGA6	up
1.61853152637793e-94	3.04942641527803	0.783	0.155	3.05999570377011e-90	2	VWA7	up
2.3691900404314e-92	4.50866156250197	0.766	0.177	4.47919069043961e-88	2	TBFA	up
5.53145460269879e-92	1.82866581703314	0.991	0.552	1.04577680718623e-87	2	COL1A1	up
7.5561308415103e-92	3.55943714384541	0.76	0.109	1.42856209689594e-87	2	SRPX	up
1.89017555102311e-81	-1.8444320886996	0.665	0.912	3.57356589676429e-77	3	HMGN1	down
2.03235233574155e-66	-2.06808869056798	0.489	0.831	3.84236532595297e-62	3	S100P	down
2.14060648461656e-66	-3.04874644588794	0.114	0.603	4.04703061981606e-62	3	PERP	down
3.18016828865446e-65	-2.82981562931366	0.213	0.644	6.01242616653012e-61	3	EPCAM	down
2.68278377445341e-63	-2.68064893350277	0.501	0.819	5.07207100398163e-59	3	S100A4	down
9.29168550949359e-62	-2.39052493964127	0.403	0.793	1.75668606242486e-57	3	LOC138580806	down
2.34845309840088e-61	-3.3312159099657	0.129	0.574	4.4399854278367e-57	3	EPPK1	down
4.03263939228128e-61	-3.33938249292379	0.227	0.657	7.62410803504698e-57	3	SPARC	down
3.12503987152205e-59	-2.50070566960925	0.577	0.835	5.9082003810996e-55	3	KRT1	down
1.38957184656857e-58	-2.0383414458626	0.269	0.707	2.62712453312254e-54	3	S100A13	down
2.22918910585923e-149	4.92991939265328	0.944	0.221	4.21450492353746e-145	3	LYZ	up
1.81915395823903e-143	3.7490680838978	0.935	0.412	3.43929247344671e-139	3	PSAP	up
3.80236195914263e-143	6.35090482130121	0.84	0.022	7.18874551995506e-139	3	CSF1R	up
2.71101970344723e-142	4.44024723161392	0.927	0.308	5.12545385133733e-138	3	CTSB	up
