p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.02664437487323e-160	4.58286009474071	0.981	0.198	4.64324492727206e-156	1	COL17A1
1.00258300333536e-132	4.84407694300618	0.885	0.076	2.29701791894164e-128	1	ITGB4
2.8644732555929e-117	2.86758510552444	0.995	0.716	6.56279467588889e-113	1	LOC138580806
4.58497285467581e-112	3.30154638039397	0.902	0.231	1.05046313073477e-107	1	ITGA6
1.17295823560081e-107	4.57158912973532	0.759	0.062	2.68736461358502e-103	1	VIT
2.5317542453719e-105	4.96021225794772	0.754	0.048	5.80050215157157e-101	1	COL7A1
6.00721008250006e-100	3.59345812673042	0.763	0.107	1.37631190200159e-95	1	SRPX
6.84328882111999e-98	1.9350122455309	0.992	0.536	1.5678659018068e-93	1	COL1A1
1.59472753432002e-96	3.11253643661687	0.768	0.143	3.6536802538806e-92	1	LOC138531972
2.1277867117651e-94	1.53863857067523	0.996	0.622	4.87497213532503e-90	1	COL1A2
8.5134522080192e-93	3.44721885496596	0.764	0.124	1.95051703537928e-88	1	FCN2.3
1.36224548270196e-90	4.68277679895789	0.767	0.172	3.12104062541846e-86	1	TBFA
5.95257167644053e-89	4.47007441312045	0.749	0.151	1.36379369678929e-84	1	HIFy
1.07540311329596e-85	2.53600582669975	0.802	0.223	2.46385607287237e-81	1	CDH1.1
2.40468516031162e-84	3.56496003895974	0.727	0.137	5.50937417078994e-80	1	LAMB3
9.75802059423223e-80	3.39094529961611	0.636	0.072	2.23566009834455e-75	1	ECRG4
4.01024598582968e-78	1.75251395961185	0.979	0.653	9.18787457813438e-74	1	KRT1.7
4.78451743662864e-78	3.38534056998333	0.633	0.079	1.09618078990599e-73	1	COL5A3
5.53911808635236e-78	4.64821153798207	0.579	0.035	1.26906734476419e-73	1	LOC138488828
6.26843315572024e-78	3.51669367864615	0.728	0.158	1.43616072030706e-73	1	LOC138521057
1.88039246985275e-77	2.89195924468717	0.748	0.155	4.30816718767963e-73	1	THSD4
4.19203232880405e-76	4.57058531206161	0.566	0.037	9.60436526852295e-72	1	ITGA3
1.34221776388735e-75	3.79644377335373	0.665	0.082	3.0751551188423e-71	1	LAMA3
3.58843721648099e-73	3.26527271692283	0.624	0.084	8.22146850667959e-69	1	GALNT18
3.830747243942e-71	3.41362444001858	0.658	0.108	8.77662501059553e-67	1	DST
2.67480752392717e-68	4.52441581047895	0.51	0.032	6.12825151806955e-64	1	IGFBP2
8.27601140915552e-68	2.79675933136409	0.644	0.138	1.89611697395162e-63	1	SERPINF1
1.12964623874626e-67	4.00191474976121	0.603	0.055	2.58813249759155e-63	1	ITGA2
3.8022296595812e-64	1.42806424136986	0.997	0.854	8.71128837306649e-60	1	PMP2
1.91454834017323e-63	1.23970245937934	0.973	0.559	4.38642170217088e-59	1	SPARC
1.22849661278115e-62	4.40830994118436	0.547	0.066	2.81460858954289e-58	1	HIFy.1
2.03440851033716e-60	4.50396599805693	0.455	0.024	4.66103333803346e-56	1	COL14A1
1.18827268026634e-59	4.89407705782165	0.455	0.019	2.72245153775822e-55	1	COL4A5
2.44707988221727e-58	2.45820016271068	0.711	0.215	5.60650471814799e-54	1	LOC138521299
4.99852546521982e-58	3.35935103279688	0.48	0.049	1.14521216933651e-53	1	JAG2
2.64458933025064e-57	1.46988881154983	0.891	0.534	6.05901861453725e-53	1	SDC1
1.70000113243872e-54	3.25669575496459	0.568	0.071	3.89487259453036e-50	1	COL18A1
7.14126708066856e-54	1.22275408472623	0.962	0.547	1.63613570085197e-49	1	EPCAM
7.35874630409912e-52	3.89970675126278	0.448	0.04	1.68596236573215e-47	1	LAMB4
9.31354025735368e-51	1.58144261495567	0.79	0.347	2.1338252083623e-46	1	ITGBL1
2.82652711250923e-50	2.33989503180422	0.592	0.156	6.4758562674699e-46	1	PLCH2
1.553865882168e-49	1.58989711597228	0.654	0.205	3.5600621226351e-45	1	FKBP10
2.94067682451004e-49	1.33380060152374	0.957	0.778	6.73738467263495e-45	1	KRT5.6
2.3842469340662e-48	0.958315993270773	0.992	0.662	5.46254815063908e-44	1	KRT5.4
8.53076283859697e-48	1.40187389464029	0.849	0.407	1.95448307395095e-43	1	SERPINB1.1
3.40664348820482e-47	3.31901412342324	0.445	0.049	7.80496089582607e-43	1	ECM2
4.06139200218219e-47	3.84320521516951	0.398	0.035	9.30505521619961e-43	1	GRIP1
4.19612241873606e-47	2.55593693828488	0.521	0.105	9.61373607356618e-43	1	CFP
7.57905600744726e-47	3.4934657342477	0.482	0.075	1.73643752186624e-42	1	LOC138527767
7.89467916658186e-47	3.08955058160588	0.534	0.088	1.80874994385557e-42	1	EREG
6.69204223088378e-46	3.18248749145154	0.415	0.055	1.53321379551778e-41	1	EDARADD
6.68360935546558e-45	3.01110460531647	0.562	0.141	1.53128173943072e-40	1	AREG
1.11328771238402e-44	0.497455378308494	0.722	0.25	2.55065347784304e-40	1	DCN
