p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
6.16461314805145e-20	-1.04163205516861	0.37	0.593	8.36969527110945e-16	1	DYNC1H1	down
1.30432240538436e-87	1.15800791423486	0.987	0.774	1.77087852979035e-83	1	RPS25	up
8.64960430107334e-87	1.24747058091455	0.974	0.708	1.17435677595673e-82	1	LOC138521744	up
1.85504943119435e-82	1.11678126549859	0.982	0.779	2.51860061273257e-78	1	LOC138514047	up
2.11123277020409e-72	1.12357748426749	0.98	0.748	2.86642073210609e-68	1	EEF1B2	up
3.59040114328142e-72	1.19595382390514	0.929	0.661	4.87468763223318e-68	1	LOC138521144	up
7.05597456571426e-69	1.18112705794685	0.947	0.68	9.57989666787025e-65	1	RPL23A	up
5.71216296025633e-66	1.06608765667522	0.959	0.746	7.75540365114002e-62	1	RPS3	up
1.15353248061731e-59	1.06144060370943	0.954	0.671	1.56615104893413e-55	1	LOC138522014	up
3.63069591159244e-59	1.08409258896707	0.936	0.673	4.92939583916905e-55	1	LOC138503745	up
6.48193389172904e-59	1.06648717080916	0.942	0.693	8.80052164480052e-55	1	LOC138514343	up
7.5254631803141e-18	-1.45297589559259	0.274	0.525	1.02173213599125e-13	2	S100G.2	down
2.76002977903763e-61	-1.21132035281604	0.764	0.985	3.74729243099939e-57	3	LOC138453092	down
3.88735950862191e-57	-1.15218256896099	0.76	0.985	5.27786800485596e-53	3	RPL27	down
3.02611823120103e-55	-1.103645032592	0.76	0.982	4.10856072250163e-51	3	RPL39	down
7.11704492761276e-48	-1.50546860305056	0.639	0.902	9.66281189821984e-44	3	CRIP1.1	down
1.12604332056638e-47	-1.56339494646248	0.542	0.889	1.52882901633297e-43	3	TXN	down
1.77151281246485e-47	-1.18388750517083	0.747	0.965	2.40518294548352e-43	3	RPL12	down
4.85286204868022e-45	-1.19531989872823	0.653	0.939	6.58873080349314e-41	3	LOC138514047	down
1.62889067198846e-43	-1.05895602268171	0.729	0.973	2.21154486535874e-39	3	RPL11	down
1.72059416451789e-43	-1.37435208306169	0.517	0.865	2.33605069716594e-39	3	LOC138521144	down
1.93514403175657e-43	-1.28682150613918	0.517	0.876	2.62734505191589e-39	3	LOC138521036	down
3.82549133850907e-24	1.65411722194117	0.715	0.476	5.19386959029377e-20	3	S100P.1	up
1.91206379210912e-23	1.87561848374971	0.576	0.306	2.59600901054656e-19	3	KRT5.4	up
3.37511422841734e-22	2.00136776136556	0.618	0.379	4.58239258792223e-18	3	LOC138580807	up
1.28097972008332e-20	1.34457415061987	0.545	0.275	1.73918616595713e-16	3	ITPR2	up
8.42363595597815e-20	1.64393031478326	0.698	0.479	1.14367705374315e-15	3	S100A4	up
1.16111206501609e-19	1.72520495358567	0.639	0.394	1.57644185067234e-15	3	S100G.2	up
1.93665209601191e-18	1.29434636400801	0.701	0.493	2.62939255075538e-14	3	DOCK9	up
7.79723900755341e-18	1.28927487756861	0.483	0.236	1.05863114005553e-13	3	ZZEF1	up
5.40680974669034e-17	1.29289038999305	0.469	0.232	7.34082559308148e-13	3	LYST	up
1.91684310361382e-16	1.29460081569451	0.562	0.36	2.60249788177648e-12	3	SIK3	up
