p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
5.75037170638522e-81	0.97743895703592	1	0.969	7.06893193865936e-77	1	RPL35
6.80636329335149e-80	0.773654052444303	1	0.996	8.36706239651699e-76	1	LOC138582460
1.78904841757482e-76	1.02649108912104	1	0.949	2.19927721972473e-72	1	RPS12
1.98129542660411e-75	0.883116377886638	1	0.976	2.43560646792444e-71	1	RPL23
5.84296097850729e-70	0.87502960214971	1	0.966	7.18275193087901e-66	1	RPS14
5.41849850659548e-69	1.01116798479184	0.996	0.931	6.66096021415783e-65	1	RPL31
6.76764590836339e-69	0.896473094754166	1	0.97	8.31946711515111e-65	1	RPLP1
2.41168781064456e-68	0.919452420849588	1	0.96	2.96468782562536e-64	1	RPL13
2.6732556154639e-67	0.78531934821229	1	0.981	3.28623312808978e-63	1	RPL32
5.8996496392916e-67	0.936808614313485	1	0.967	7.25243930158117e-63	1	RPL21
2.19367816285978e-66	0.980892169891429	0.996	0.961	2.69668856560353e-62	1	RPL36A
1.30963672076778e-65	0.811471489256472	1	0.967	1.60993642083983e-61	1	RPS18
1.10613965336389e-64	0.877481422105006	1	0.958	1.35977747588024e-60	1	RPL24
2.89414353965984e-64	0.988417886586515	1	0.933	3.55777065330384e-60	1	RPL17
2.75634630172366e-63	0.861667956235544	1	0.951	3.3883765087089e-59	1	RPL36
3.13555140440193e-63	0.88838806105687	1	0.948	3.85453334143129e-59	1	RPS19
1.92144601831013e-62	0.747582701540235	1	0.977	2.36203359030865e-58	1	RPLP2
2.27049233113303e-62	0.872660177571067	1	0.952	2.79111622266184e-58	1	RPS26
3.12124876855105e-62	0.786534602244643	1	0.972	3.8369511111798e-58	1	RPS23
3.98408905414993e-62	0.817546070372716	1	0.972	4.89764067426651e-58	1	RPS27
4.28551347114061e-61	0.947060704005614	1	0.923	5.26818171007316e-57	1	RPL34
1.34094450934833e-60	1.017442580774	1	0.919	1.6484230853419e-56	1	RPL12
3.53553830458868e-60	0.735911884225133	1	0.969	4.34623723783086e-56	1	FAU
5.08973768506287e-59	0.80416693875577	1	0.966	6.25681453624779e-55	1	RPL26L1
6.12562443345254e-59	0.912113090955935	0.996	0.912	7.53023011604321e-55	1	RPL35A
2.78635102261181e-58	0.969563379088773	1	0.91	3.4252613120967e-54	1	RPL38
3.24502895730638e-58	0.869529862658837	1	0.964	3.98911409721673e-54	1	RPS8
6.50275045112984e-58	0.820779062397069	1	0.982	7.99383112957391e-54	1	RPS2
2.79341554985757e-57	0.917826696559595	1	0.91	3.43394573543991e-53	1	RPS11
6.81897342009325e-57	0.748351401247225	1	0.984	8.38256402532064e-53	1	RPS15A
8.37874204783341e-57	0.882227082484806	1	0.932	1.02999875994016e-52	1	RPL37
1.10341644982643e-56	0.928349655522493	1	0.905	1.35642984177163e-52	1	RPL15
2.34415943561542e-55	0.755608182010232	1	0.967	2.88167519420204e-51	1	RPS28
1.54543118771274e-54	0.941728723436595	0.996	0.905	1.89979855905527e-50	1	RPS27A
1.96086344942641e-54	0.865783400431119	1	0.91	2.41048943837989e-50	1	RPS21
7.09964339851453e-54	0.812254287466705	0.992	0.953	8.72759162979391e-50	1	RPL19
2.29209168737599e-53	0.868335586036673	1	0.918	2.8176683112913e-49	1	RPS15
3.09392677156406e-53	0.891127418809597	0.992	0.919	3.80336418028369e-49	1	RPS29
1.9840738514046e-52	0.857376925001866	1	0.928	2.43902198553168e-48	1	RPL28
4.20056269500842e-52	0.803277892466852	1	0.947	5.16375172097385e-48	1	EEF1G
4.24411663686363e-52	0.955682518594962	0.992	0.875	5.21729258169646e-48	1	RPS16
4.47523778754655e-52	0.831888490319669	0.992	0.938	5.50140981223097e-48	1	RPS20
1.34558412292222e-49	0.896760792934097	0.989	0.911	1.65412656230828e-45	1	RPS17
1.59455439409409e-49	0.849890055914495	1	0.933	1.96018571665986e-45	1	RPL13A
1.09858606940638e-48	0.993549838473963	0.992	0.847	1.35049185512126e-44	1	EEF1B2
2.0681095613853e-48	0.780651095084503	1	0.946	2.54232708381095e-44	1	RPL10
2.30701920687308e-48	0.864129533800091	0.992	0.91	2.83601871100907e-44	1	RPS24
6.93564007940677e-48	0.783368770852672	1	0.965	8.52598234961474e-44	1	RPS9
8.98267995704058e-48	0.950573722065691	0.992	0.852	1.104240847119e-43	1	RPL27A
3.31900952443194e-47	0.853793410161616	0.992	0.937	4.08005840838419e-43	1	RPS10
8.49961146128481e-47	0.87545820877109	0.992	0.878	1.04485723693574e-42	1	RPS25
1.06169445684657e-45	0.939829165313849	0.981	0.833	1.30514099580149e-41	1	RPS3
1.6823673762929e-45	0.887483580980105	0.992	0.888	2.06813421567686e-41	1	RPL18
1.10561714161963e-43	0.924074634056642	0.977	0.824	1.35913515219301e-39	1	RPS5
3.36083205044577e-43	0.715369395364016	1	0.957	4.13147083961298e-39	1	RPL14
4.74233097590356e-42	0.664716878936578	1	0.99	5.82974746867824e-38	1	S100A11
8.84337204002958e-42	0.764158857814703	0.996	0.922	1.08711572488084e-37	1	RPLP0
1.20454795597548e-41	0.70913682883493	1	0.941	1.48075080228066e-37	1	RPL27
4.70468295068422e-41	0.964255644940937	0.97	0.794	5.78346675127611e-37	1	RPL23A
7.23801415127525e-41	0.758202379561368	0.996	0.932	8.89769079616267e-37	1	RPS6
9.15693387002571e-41	0.685481494796942	1	0.931	1.12566188064226e-36	1	UBA52
1.58976220060087e-40	0.910457700548856	0.989	0.784	1.95429467319865e-36	1	RPL18A
3.80167462864465e-40	0.921997487998727	0.989	0.857	4.67339862099286e-36	1	RPL37A
1.67488808039802e-39	0.842410147962945	0.973	0.852	2.05893991723329e-35	1	RPL2
5.25325613785791e-39	0.82201496058564	0.989	0.866	6.45782777026873e-35	1	RPS3A
6.1089750955607e-39	0.757390072279302	1	0.917	7.50976308497277e-35	1	RPL11
1.40822230427444e-38	0.671552953846601	0.992	0.926	1.73112767864457e-34	1	RPL39
1.51897382516176e-37	0.921459800529535	0.958	0.768	1.86727452327135e-33	1	RPL10A
1.59155418394975e-37	0.789184802563085	0.996	0.867	1.95649755832943e-33	1	RPL3
2.36421937464214e-36	0.904979172835994	0.951	0.752	2.90633487724758e-32	1	RACK1
3.79278957187471e-36	0.683983573638474	0.985	0.944	4.66247622070558e-32	1	RPS7
6.28797749756062e-32	0.598447771646402	1	0.971	7.72981073775127e-28	1	TPT1
9.47087841283552e-31	0.564859772232065	1	0.947	1.16425508328987e-26	1	EEF1A1
6.45710342197741e-30	0.563203652362834	1	0.994	7.93771723663683e-26	1	TMSB4X
8.72324256130541e-30	1.15166340659879	0.795	0.462	1.07234820806127e-25	1	RPL8
2.60597544621487e-29	0.770668292325451	0.951	0.817	3.20352561603194e-25	1	RPL9
3.51227002401517e-29	0.667488628186632	0.989	0.918	4.31763354052185e-25	1	RPS13
4.775458401386e-29	0.692270933540076	0.985	0.872	5.87047101282381e-25	1	RPL30
3.91363020794022e-28	0.606219134648463	0.992	0.937	4.81102561462091e-24	1	LGALS4
5.49441747266684e-28	0.635614064086479	0.992	0.926	6.75428739914935e-24	1	NME2
1.47895031136211e-27	0.727301670491569	0.992	0.877	1.81807361775744e-23	1	RPS4X
3.04036044292366e-27	0.93286263631925	0.894	0.631	3.73751509248606e-23	1	RPL4
8.93320533920113e-27	0.780451926864938	0.924	0.732	1.098158932348e-22	1	RPL6
1.50852763367399e-25	0.525975387415161	1	0.992	1.85443302007543e-21	1	Fth1
5.95411367039122e-25	-0.843911149470064	0.955	0.983	7.31939193501193e-21	1	COX1
4.39857930121862e-24	0.943515219572369	0.826	0.53	5.40717353498805e-20	1	RPL5
5.14620526693979e-23	0.842900523128964	0.867	0.613	6.32623013464909e-19	1	ATP5MC3
