p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
2.84682563406046e-49	-4.0286124293091	0.082	0.483	5.80951707142719e-45	4	LOC138472418	down
1.09252687632352e-48	-3.10493167039993	0.38	0.752	2.2295195965134e-44	4	LPO.2	down
6.03106899018548e-48	-2.18356386203448	0.255	0.675	1.23076024882715e-43	4	CLDN4.4	down
7.52716161753526e-47	-3.71386836526343	0.337	0.703	1.53606787129042e-42	4	LOC138521056	down
2.30709502302365e-44	-3.72997769774284	0.149	0.532	4.70808881348436e-40	4	TCHH	down
5.81536947740562e-151	3.83022376402249	0.977	0.221	1.18674244925416e-146	4	ITGB4	up
1.50305385381664e-143	3.44663646302975	0.96	0.249	3.06728199948362e-139	4	DST	up
1.14699461626426e-137	3.19570215998423	0.995	0.563	2.34067191341048e-133	4	COL17A1	up
1.22542921261243e-136	4.16657413758554	0.921	0.131	2.5007333941782e-132	4	COL7A1	up
8.88584370826624e-129	2.60243928539885	0.988	0.641	1.81333412554589e-124	4	ITGA6	up
2.83307062653566e-122	3.29964841752479	0.921	0.201	5.78144722757133e-118	4	THSD4	up
3.77111626736694e-122	3.57405394735566	0.918	0.183	7.69571696681572e-118	4	VIT	up
1.10143012806869e-121	2.9773317477736	0.905	0.207	2.24768846234977e-117	4	SRPX	up
1.15934486521392e-115	3.60813250296203	0.876	0.188	2.36587506644205e-111	4	LAMA3	up
1.4216276364498e-115	3.69577187555849	0.856	0.133	2.9011155177031e-111	4	COL5A3	up
1.07790104100317e-69	-3.68608777703019	0.668	0.912	2.19967265437516e-65	5	COL1A2	down
1.09262106349115e-66	-4.16340725833111	0.412	0.813	2.22971180426639e-62	5	COL1A1	down
1.30857649344925e-50	-5.54681150108592	0.056	0.472	2.67041205018188e-46	5	COL5A1	down
3.93347848266071e-48	-4.08307607985939	0.243	0.613	8.02704953956571e-44	5	COL5A2	down
4.00793074073461e-48	-3.26179990110885	0.145	0.539	8.17898426261711e-44	5	ITGBL1	down
2.76652540459938e-47	-3.92727335410312	0.207	0.566	5.64564839316596e-43	5	FSTL1	down
8.75449089649391e-47	-1.6223809465137	0.545	0.843	1.78652895724751e-42	5	ND1	down
4.52315169816602e-45	-1.67997246842327	0.404	0.761	9.2303956704474e-41	5	ATRX	down
1.25026651901153e-43	-2.6766802195546	0.617	0.842	2.55141888534683e-39	5	SPARC	down
2.44976384355167e-42	-5.57461807642564	0.143	0.487	4.9992330755359e-38	5	COL3A1	down
6.71590708911121e-97	1.71087769724301	0.97	0.764	1.37051515967493e-92	5	ATP5MC3	up
6.44528753737068e-92	1.61251922844589	0.984	0.682	1.31528982775123e-87	5	COX6B1.1	up
2.96521926464486e-84	1.56974386500614	0.936	0.613	6.05112295336076e-80	5	ATP5F1D	up
2.20287391151637e-82	1.55958976740482	0.943	0.632	4.49540479123146e-78	5	COX6C	up
1.18029338268632e-78	2.16184840083319	0.906	0.362	2.40862470604797e-74	5	LOC138528712	up
8.15479099788468e-78	1.47443320812096	0.941	0.707	1.66414819893833e-73	5	LOC138521036	up
3.16206942856798e-77	2.15314956319045	0.884	0.484	6.45283508287869e-73	5	LOC138515915	up
8.15990988758065e-77	1.33151060640316	0.957	0.756	1.66519281075858e-72	5	ATP5IF1	up
8.44247101518105e-76	1.64117432426232	0.916	0.538	1.722855060068e-71	5	COX7B	up
4.48691119926743e-73	1.63373830917581	0.903	0.537	9.15643968434505e-69	5	UQCR10	up
1.36068445346879e-54	-2.98108707816188	0.541	0.849	2.77674876419376e-50	6	SPARC	down
4.82082973007411e-45	-3.34759491205051	0.129	0.539	9.83786723016223e-41	6	ITGBL1	down
1.0853663827357e-44	-3.75712439932526	0.512	0.8	2.21490717724875e-40	6	COL1A1	down
3.14517218404408e-42	-3.94347759282752	0.242	0.611	6.41835287597876e-38	6	COL5A2	down
3.8842227685803e-42	-2.54212342408805	0.282	0.632	7.92653340384183e-38	6	LOC138521299	down
6.6632010878621e-39	-3.17399878327796	0.338	0.651	1.35975944600002e-34	6	COL17A1	down
1.36569883238266e-37	-4.69187527238378	0.101	0.464	2.7869816072433e-33	6	COL5A1	down
1.44721184589215e-36	-3.53020412152374	0.083	0.406	2.95332521391212e-32	6	ECM1	down
6.20386654873271e-34	-3.14188312911503	0.254	0.581	1.26602304659988e-29	6	LOC138521057	down
1.26902762423651e-33	-3.80829234406745	0.055	0.323	2.58970467277944e-29	6	THSD4	down
1.32243920546115e-143	3.282186652808	0.992	0.4	2.69870168658456e-139	6	LOC138569359	up
1.6881371061141e-138	4.50699982680968	0.97	0.336	3.44498139244705e-134	6	FIM-B. 1	up
4.06660529716734e-138	3.42783943558508	0.973	0.377	8.29872142992938e-134	6	AGR2	up
1.06969988860366e-135	3.32704088172536	0.993	0.524	2.18293656267349e-131	6	LOC138487720	up
5.87662168847047e-133	4.44137315135376	0.94	0.225	1.19924218796617e-128	6	FCGBP.7	up
1.61646268070083e-132	3.59237808882496	0.96	0.274	3.29871539250619e-128	6	UPK1B	up
2.85378961837957e-130	2.63742439971684	0.997	0.666	5.82372847422719e-126	6	MPEG1.2	up
2.21179966021889e-125	5.09985185339802	0.876	0.173	4.51361956660869e-121	6	LOC138569361	up
1.40326663812788e-121	3.44636996308315	0.91	0.199	2.86364622842756e-117	6	UPK3B	up
9.66794681504895e-121	3.12072789942906	0.947	0.326	1.97293790654704e-116	6	LGALS3BP.2	up
3.05951169554493e-41	-1.71393601953026	0.115	0.512	6.24354551709853e-37	7	LPP	down
3.99503859725125e-39	-1.93508978393622	0.083	0.455	8.15267526541064e-35	7	HOOK3	down
1.18042924663431e-38	-1.87495464178373	0.097	0.476	2.40890196360663e-34	7	USP32	down
2.41925973786003e-38	-1.59983577720269	0.111	0.494	4.93698334705097e-34	7	C3PH5orf15	down
2.69124606463237e-38	-1.78995915309804	0.097	0.491	5.49202584409528e-34	7	USP11	down
4.02410267313439e-38	-1.5110410612166	0.121	0.501	8.21198632506535e-34	7	WDR26	down
1.50688756629934e-37	-1.87480084582618	0.087	0.432	3.07510545654705e-33	7	HDAC4	down
1.54983760163721e-37	-2.76687093037485	0.065	0.391	3.16275359366106e-33	7	CHSY3	down
4.55194276257295e-37	-1.51683981514766	0.129	0.526	9.28914959558261e-33	7	SIK3	down
9.69092205853943e-37	-2.2259919949918	0.077	0.431	1.97762646448614e-32	7	LOC138528830	down
4.31115315322386e-40	1.2679475882911	0.982	0.747	8.79777023978393e-36	7	ND4	up
1.84224432773524e-78	-2.24419246301556	0.721	0.956	3.7594679996093e-74	8	PINLYP.5	down
8.54701778223208e-78	-2.40002370352485	0.595	0.929	1.7441899188201e-73	8	DSP	down
5.28190645934692e-76	-2.51259482694263	0.559	0.933	1.07787865115893e-71	8	EPPK1	down
4.56490212379301e-74	-2.2060370023516	0.702	0.952	9.31559576402439e-70	8	EPCAM	down
1.15926565073813e-71	-2.17818463961332	0.436	0.885	2.3657134134613e-67	8	LIMA1	down
1.18292912715881e-71	-1.95080807614412	0.587	0.95	2.41400346979298e-67	8	PERP	down
2.33193895340812e-71	-2.28308831380523	0.559	0.923	4.75878782221995e-67	8	DSG2	down
2.37280154310139e-70	-2.00949150416018	0.582	0.919	4.842176109007e-66	8	CLDN7	down
3.33137374546881e-68	-2.46492200603686	0.478	0.869	6.79833440237819e-64	8	MYO10	down
4.45584632853847e-63	-1.8707617683195	0.54	0.896	9.09304560264845e-59	8	SDC1	down
1.0911846204054e-149	7.91706423486093	0.911	0.015	2.2267804548613e-145	8	PTPRC	up
