id	n_markers_total	n_markers_available	markers_available	markers_missing
epithelial	26	26	EPCAM,ELF3,CD2,AQP3,AGR2,CDH1,KRT15,ITGA2,KRT5,LGALS4,CLDN1,DEFB1,FERMT1,IL1R1,ITGA5,ITPR2,ANPEP,ITGB4,PSCA,CEACAM5,ICAM1,KRT1,TP63,PRG4,KRT13,MUC16	
