p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
3.50482388266866e-68	-5.32395124103951	0.11	0.561	6.5645351322384e-64	1	VIM	down
5.25956995362909e-59	-4.39080673327413	0.041	0.447	9.85117452314728e-55	1	MSN	down
1.7287974989815e-54	-6.6004400652261	0.009	0.337	3.23803771559236e-50	1	BASP1	down
3.65210050717666e-45	-4.01658386346443	0.039	0.345	6.84038424994189e-41	1	ANXA5	down
1.72442689784489e-43	-3.14335365124506	0.108	0.456	3.22985157966348e-39	1	ITGBL1	down
5.60615219315906e-43	-3.89095974737936	0.209	0.538	1.05003230577869e-38	1	LGALS1	down
1.54669614155835e-40	-5.04220143724784	0.053	0.393	2.89696187313879e-36	1	COL5A2	down
2.52458273818768e-39	-6.91344909614302	0.011	0.277	4.72854346862553e-35	1	TGFBI	down
2.46429008772713e-38	-6.27946991944775	0.005	0.228	4.61561533431291e-34	1	VAT1	down
5.70003311692237e-38	-5.97104937694436	0.014	0.244	1.06761620279956e-33	1	LGALS9	down
6.39355350844111e-38	-4.80329211462474	0.048	0.331	1.19751257213102e-33	1	DCN	down
6.47895742012796e-38	-3.70810154145686	0.316	0.622	1.21350872478997e-33	1	COL1A1	down
9.45061990858726e-38	-6.31439205865718	0.016	0.316	1.77010110887839e-33	1	COL5A1	down
3.96081359788878e-35	-3.62289518152306	0.047	0.326	7.41860386884569e-31	1	LSP1	down
2.9334866160644e-34	-3.40913303515919	0.454	0.681	5.49442043188862e-30	1	COL1A2	down
5.40729595112161e-34	-6.00956629998448	0.009	0.246	1.01278653164508e-29	1	PFN2	down
3.10578173132782e-33	-3.73398624323112	0.064	0.321	5.81712918277701e-29	1	LRP1	down
3.52879051102439e-33	-5.13596185103028	0.031	0.279	6.60942462714868e-29	1	THBS2	down
1.74367446502557e-32	-5.85336324100563	0.031	0.24	3.2659022729929e-28	1	LUM	down
2.87357861981662e-32	-5.70525015589796	0.08	0.36	5.38221275491654e-28	1	COL3A1	down
6.44570709757533e-32	-5.58261901444473	0.032	0.289	1.20728093937586e-27	1	POSTN	down
1.51454522788522e-31	-5.21017325259222	0.034	0.243	2.83674321182902e-27	1	MDK	down
1.70507483656678e-31	-3.75790139692332	0.056	0.284	3.19360516888958e-27	1	GRN	down
3.04321356147478e-31	-3.6567731167097	0.025	0.231	5.69993900064226e-27	1	INPPL1	down
3.92032269307982e-31	-5.89039345399918	0.027	0.248	7.3427644041385e-27	1	FN1	down
1.0992670633409e-30	-6.33997839426571	0.01	0.234	2.05892720963751e-26	1	VCAN	down
1.63390526933172e-29	-3.2170281627948	0.04	0.286	3.06030456945831e-25	1	TLN1	down
3.0758768060573e-29	-5.36984147033644	0.036	0.261	5.76111725774532e-25	1	FBN2	down
4.58959196725556e-29	-2.97966034321501	0.081	0.285	8.59630575466967e-25	1	CTSK	down
2.92178919248407e-28	-4.14647571848429	0.115	0.394	5.47251115752266e-24	1	FSTL1	down
6.10959623026112e-117	1.77552355696186	0.997	0.762	1.14432737392791e-112	1	PRDX1	up
1.97430920034168e-111	2.1620642414889	0.998	0.737	3.69788113223997e-107	1	S100A4	up
3.64470490762482e-108	2.00588556744339	0.999	0.626	6.82653229198129e-104	1	LOC138580807	up
1.90563716300808e-104	2.12003192985178	0.963	0.409	3.56925840631414e-100	1	RihA	up
1.59082760868643e-102	2.81712456605113	0.881	0.215	2.97962011106968e-98	1	AVR4	up
4.04489517896148e-100	1.72698910216709	1	0.746	7.57608867019485e-96	1	S100P	up
3.44756441780017e-92	1.54984344551532	0.998	0.592	6.45728815453972e-88	1	S100A13	up
1.68011447055223e-91	1.65123513222313	0.982	0.5	3.14685440334432e-87	1	TGM3	up
2.70708385884516e-88	1.88686187889695	0.9	0.31	5.07036806761698e-84	1	FXYD3	up
1.03628604461528e-87	3.03161191320239	0.875	0.465	1.94096376156442e-83	1	LOC138472539	up
1.71704829172338e-84	2.66331320530563	0.726	0.147	3.21603145039788e-80	1	WFDC3	up
8.195400278582e-84	1.75101126589658	0.944	0.437	1.53499847217841e-79	1	MGST3	up
4.52159868802572e-83	1.97482535965273	0.866	0.296	8.46895434267218e-79	1	LPO	up
4.77005666913808e-82	1.81465152895153	0.917	0.429	8.93431614129562e-78	1	GSTP1	up
1.09737209332852e-80	2.35733715880599	0.833	0.23	2.05537793080433e-76	1	LOC138528712	up
8.14884347835381e-79	1.8955221391919	0.805	0.254	1.52627838349567e-74	1	A2M	up
1.65325017973506e-78	3.08827492257217	0.83	0.433	3.09653758664376e-74	1	LOC138472541	up
5.88567022863859e-76	1.60814016663472	0.897	0.401	1.10238603382401e-71	1	PRDX5	up
3.48396601618663e-71	1.95166280606716	0.886	0.55	6.52546834831757e-67	1	KRT19	up
5.7649997349222e-69	1.52293392323828	0.905	0.364	1.07978445035093e-64	1	LOC138582574	up
3.98436563940536e-68	2.46278419008456	0.806	0.293	7.46271684260624e-64	1	FABP2	up
8.44316876993518e-68	1.86975868685712	0.858	0.37	1.58140551060886e-63	1	CA5A	up
8.52279620674838e-67	2.72158873382577	0.669	0.149	1.59631972952397e-62	1	LOC138525707	up
4.40277132549313e-65	1.31832635274564	0.961	0.587	8.24639069264864e-61	1	CAPNS1	up
1.1355197166751e-64	3.18391751666114	0.764	0.399	2.12682842933247e-60	1	LOC138472538	up
1.70563611709129e-64	1.29573751452909	0.934	0.469	3.19465644731198e-60	1	LGALS3	up
5.26391594028475e-63	1.57900249668835	0.871	0.339	9.85931455615335e-59	1	SERPINB5	up
7.44783156585667e-63	1.50051929214751	0.966	0.617	1.39497885228495e-58	1	LOC138562538	up
2.95537661409116e-62	1.63588538419755	0.769	0.294	5.53542039819275e-58	1	ASS1	up
5.20978443532137e-62	1.16685781066565	0.988	0.774	9.75792624735693e-58	1	LOC138516040	up
1.23987654327377e-89	-3.97560257133779	0.191	0.728	2.32228876555177e-85	2	LOC138562538	down
5.40957102013053e-74	-3.56525660206719	0.171	0.632	1.01321265207045e-69	2	EPCAM	down
1.19942933442354e-66	-3.73478632746919	0.157	0.62	2.2465311433753e-62	2	PINLYP	down
2.93080163843819e-65	-4.00539566786904	0.078	0.529	5.48939146879472e-61	2	DSP	down
5.11076230886006e-65	-3.21188586824591	0.531	0.813	9.57245780449489e-61	2	S100P	down
5.17919252433586e-64	-3.59433416813249	0.088	0.519	9.70062759808107e-60	2	CLDN7	down
9.16578621203328e-60	-3.04474718388493	0.532	0.825	1.71675175751383e-55	2	KRT1	down
4.80353201178923e-58	-2.51180968457792	0.252	0.678	8.99701545808123e-54	2	C2PH19orf33	down
7.98751769633095e-57	-3.65261019415286	0.548	0.802	1.49606206452279e-52	2	S100A4	down
9.36979934732103e-56	-2.49032628586647	0.664	0.884	1.75496341775323e-51	2	PMP2	down
9.19772627300298e-54	-3.22908973218272	0.133	0.525	1.72273413093346e-49	2	DSG2	down
4.191987699747e-53	-3.24109693965999	0.126	0.53	7.85159296162612e-49	2	RihA	down
1.08442585857828e-52	-3.38999503555308	0.068	0.431	2.03112963311713e-48	2	FXYD3	down
2.56552784483989e-51	-3.57297339581446	0.205	0.612	4.80523365338512e-47	2	TGM3	down
3.04847933360258e-51	-3.63493782351228	0.114	0.504	5.70980179183764e-47	2	MPEG1	down
2.86465609959017e-49	-4.59786217734381	0.027	0.386	5.36550087453239e-45	2	OTOA	down
3.5627797887296e-48	-3.29107184584558	0.092	0.482	6.67308654429054e-44	2	SERPINB1	down
7.15621753728713e-48	-2.56440698357846	0.243	0.625	1.34035954473388e-43	2	TCHH	down
1.42188418778278e-47	-3.51248254981592	0.054	0.422	2.66318908371715e-43	2	TRIM29	down
2.40438608589604e-47	-2.08225886999566	0.317	0.69	4.50341513888329e-43	2	S100A13	down
3.31054370015138e-47	-3.82531115144277	0.397	0.713	6.20064835038354e-43	2	LOC138580807	down
1.49386060771882e-45	-1.41633907577904	0.623	0.837	2.79800091825736e-41	2	CAPG	down
6.06504123596199e-45	-2.28452835300745	0.211	0.544	1.13598222349568e-40	2	MGST3	down
1.32944901781247e-44	-3.0703383230453	0.082	0.454	2.49005801036276e-40	2	SERPINB5	down
1.43624806069209e-44	-4.34074006770575	0.062	0.439	2.69009261767629e-40	2	TTN	down
5.47599403047158e-43	-4.6484977745645	0.046	0.387	1.02565368190733e-38	2	LOC138511169	down
1.5979715662494e-42	-3.4016971909765	0.053	0.378	2.99300074358513e-38	2	PKP1	down
2.80303110059496e-40	-3.37636070682622	0.246	0.594	5.25007725141435e-36	2	LOC138472551	down
5.43610693597167e-40	-2.90396606763284	0.201	0.547	1.01818282910749e-35	2	EPPK1	down
1.79838961751369e-39	-2.05767668205606	0.146	0.468	3.36838375360314e-35	2	GSTA4	down
1.28304689376588e-157	4.65145342311224	0.992	0.232	2.40314683202349e-153	2	COL3A1	up
4.03724477353858e-151	4.16787012886281	0.979	0.272	7.56175946083777e-147	2	FSTL1	up
5.48648665948537e-150	3.65747626643391	0.981	0.262	1.02761895132161e-145	2	COL5A2	up
9.36601192084236e-150	4.25946202938657	0.945	0.112	1.75425403277377e-145	2	LUM	up
2.31681994192278e-144	3.96099761866842	0.96	0.132	4.33940375122136e-140	2	FBN2	up
5.48572908721205e-139	3.83603118953016	0.954	0.184	1.02747705803482e-134	2	COL5A1	up
5.57339898373551e-135	4.5511670481589	0.864	0.074	1.04389762965366e-130	2	COL6A1	up
1.50329442003694e-130	4.96934373837138	0.849	0.087	2.81567044872919e-126	2	COL6A3	up
4.62810880598385e-129	4.32141602204302	0.829	0.062	8.66844779360776e-125	2	BGN	up
3.2287643811952e-120	3.38452527803821	0.884	0.128	6.04747568597861e-116	2	FN1	up
6.10793730612157e-118	4.15800920791353	0.851	0.174	1.14401665743657e-113	2	POSTN	up
2.15276781093784e-117	3.84189705324988	0.855	0.141	4.03213410988658e-113	2	LTBP1	up
1.52832691608126e-112	2.27913929135183	0.98	0.526	2.8625563138202e-108	2	SPARC	up
3.39601833298107e-111	3.67055492276939	0.83	0.119	6.36074233767355e-107	2	VCAN	up
1.51296511340756e-107	4.4143405745153	0.738	0.057	2.83378365741236e-103	2	COL6A2	up
9.89542445812465e-104	3.38682560161347	0.803	0.135	1.85341300100675e-99	2	PFN2	up
7.12239417351392e-103	3.29037349449311	0.843	0.164	1.33402442869916e-98	2	THBS2	up
1.29677618937456e-100	2.13254719248672	0.988	0.605	2.42886180269855e-96	2	COL1A2	up
6.04751991598204e-96	3.36168103210977	0.824	0.132	1.13270048026344e-91	2	MDK	up
1.28526044580587e-95	2.88931816007504	0.866	0.216	2.40729281499439e-91	2	DCN	up
7.20850983982025e-90	5.09964218888333	0.675	0.043	1.35015389299833e-85	2	DPT	up
3.86784942635736e-88	1.97779309079443	0.982	0.527	7.24448197556734e-84	2	COL1A1	up
2.11143208122275e-87	3.55797174478744	0.678	0.086	3.95471228813021e-83	2	CTSG	up
3.35372605045348e-87	5.67709082393048	0.611	0.039	6.28152889249937e-83	2	FBN1	up
6.84962387039138e-87	2.05675211973525	0.9	0.343	1.28293455092431e-82	2	ITGBL1	up
3.36760044593771e-86	4.26910451191785	0.678	0.055	6.30751563524133e-82	2	AEBP1	up
1.23572060221991e-83	3.39071806240271	0.7	0.114	2.31450468795789e-79	2	COL12A1	up
7.37082896728607e-83	4.41671433429901	0.602	0.063	1.38055626557268e-78	2	RARRES1	up
4.49734770414031e-80	2.62197446906779	0.805	0.228	8.42353224985481e-76	2	KRT18	up
2.65800747367116e-78	4.09577970642907	0.589	0.044	4.97844799818608e-74	2	OGN	up
1.32141332819214e-72	-2.06454345103032	0.622	0.9	2.47500716370388e-68	3	HMGN1	down
1.59675955994174e-64	-4.08799925362581	0.293	0.696	2.99073065577088e-60	3	COL1A2	down
1.0328425327181e-63	-3.42604717856332	0.084	0.573	1.934514063781e-59	3	PERP	down
1.33986579289103e-59	-3.76278246833175	0.178	0.631	2.50956863008489e-55	3	SPARC	down
2.43801645317392e-59	-2.46812953316686	0.446	0.821	4.56640481679475e-55	3	S100P	down
1.34151523335061e-54	-3.84665638239857	0.093	0.557	2.5126580320657e-50	3	EPPK1	down
6.85327173515468e-53	-3.4427472688923	0.065	0.489	1.28361779599447e-48	3	LIMA1	down
9.06334160431697e-53	-3.05619158190763	0.461	0.81	1.69756388248857e-48	3	S100A4	down
2.31557511773106e-52	-2.83560069524366	0.364	0.782	4.33707219551028e-48	3	LOC138580806	down
6.30115973419271e-52	-2.42405818287171	0.227	0.697	1.18020721821429e-47	3	S100A13	down
1.09068173906325e-51	-3.22481290705977	0.171	0.626	2.04284689726547e-47	3	EPCAM	down
4.08690366072723e-51	-3.71545827328407	0.063	0.536	7.6547705565421e-47	3	CDH1	down
1.99682840567817e-49	-3.19944696198586	0.173	0.612	3.74005960383521e-45	3	PINLYP	down
1.70467853929114e-48	-3.83043115611971	0.25	0.623	3.1928629040923e-44	3	COL1A1	down
1.83608667921921e-48	-3.02651469691751	0.105	0.511	3.43899035017759e-44	3	CLDN7	down
1.59800012802296e-47	-2.82048917573726	0.531	0.822	2.993054239787e-43	3	KRT1	down
