p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.55476929759496e-134	8.91035929642263	0.908	0.004	3.05908075694021e-130	1	RELN
1.51356919746165e-127	7.82843125153136	0.908	0.026	1.81234775704058e-123	1	HAPLN3
2.88961732852463e-114	4.44200902925734	0.966	0.188	3.46002778917539e-110	1	MRC1
8.448358987478e-96	4.17350468306658	0.861	0.129	1.01160650516062e-91	1	NRP2
2.06374376757934e-91	5.03503334696872	0.718	0.035	2.4711267872995e-87	1	UNC5B
1.07351011744394e-89	6.06282845191047	0.693	0.021	1.28542101462737e-85	1	NFIX
8.22817605919554e-88	3.67995629272175	0.933	0.335	9.85241801328074e-84	1	CTSL
1.60768050015131e-81	6.41287018300674	0.613	0.013	1.92503663088117e-77	1	PROX1
2.98935485868668e-78	6.09291811231666	0.613	0.015	3.57945350779143e-74	1	FGF10
5.20783821522574e-78	-5.32334909432146	0.034	0.809	6.2358654789113e-74	1	CD34
3.03496299437272e-76	6.99034065813507	0.576	0.006	3.6340646894619e-72	1	PDPN
1.04744688082437e-73	4.93503281927174	0.622	0.028	1.2542128950991e-69	1	SRGN
1.11671930574823e-71	-3.06300192515264	0.513	0.945	1.33715969670293e-67	1	PMP2
3.1604922401542e-70	4.30426662893746	0.613	0.043	3.78437340836064e-66	1	GPNMB
2.16869423612586e-67	2.75945838619079	0.861	0.31	2.5967944783371e-63	1	MMRN1
6.42241263721689e-66	8.90880466799538	0.504	0.002	7.6901968918035e-62	1	STAB2
1.86981861969592e-65	3.78683173928267	0.668	0.083	2.23892081522389e-61	1	FLT4
1.18326256652317e-62	-5.1755395397474	0.042	0.724	1.41683859715485e-58	1	RAMP3
2.4455977120343e-60	2.27702131052123	0.899	0.425	2.92835870038987e-56	1	FAM107B
1.7669136164485e-58	5.22902073447645	0.504	0.018	2.11570236433543e-54	1	SEMA3A
5.78113861842681e-57	4.91454844450813	0.492	0.026	6.92233538170426e-53	1	GAS7
1.34167470836829e-56	3.67548268650067	0.601	0.076	1.6065212958002e-52	1	NR6A1
2.84912568484357e-55	-7.22017305891074	0.004	0.668	3.4115430950317e-51	1	ESAM
1.0241814133382e-54	5.08048231647434	0.445	0.017	1.22635482433117e-50	1	SNCA
3.53433707151738e-53	3.88888632460986	0.534	0.057	4.23201520943492e-49	1	FGL2
5.12133354423864e-53	2.97154794492118	0.71	0.162	6.13228478587135e-49	1	CADM1
1.21886096319934e-52	1.76640514072926	0.903	0.474	1.45946411733489e-48	1	SPARC
4.73522747805962e-52	2.15636319276526	0.962	0.652	5.66996138222859e-48	1	PRSS23
1.1061393603304e-48	-4.68798509783813	0.038	0.606	1.32449127005962e-44	1	JAG2
5.48944933950863e-48	2.51770887998033	0.735	0.234	6.57306663912764e-44	1	ADD3
6.27090716089707e-48	3.60830543716686	0.525	0.056	7.50878423445815e-44	1	PDGFC
7.40525419141135e-48	5.25805207395464	0.403	0.012	8.86705136879595e-44	1	DOCK5
9.93165989267709e-48	2.55300227631605	0.714	0.198	1.18921695554915e-43	1	IQSEC1
6.95188093325614e-46	4.30426662893746	0.412	0.019	8.3241822294809e-42	1	ITGB3
8.63845185631344e-46	-1.86140342657955	0.521	0.896	1.03436822527497e-41	1	KRT18
1.64088085811634e-45	-5.484451703753	0.021	0.59	1.96479073950851e-41	1	NOS3
6.44045649655833e-45	-3.45472664876422	0.109	0.68	7.71180260897895e-41	1	KDR
1.87503844091164e-44	-5.47946829623874	0.017	0.555	2.2451710291476e-40	1	SLC29A1
3.22558376049686e-44	2.90786571902576	0.634	0.154	3.86231399481894e-40	1	APCS
3.72264728543463e-43	-6.61009773889123	0.008	0.571	4.45749785957942e-39	1	PLCB1
6.70662465384634e-43	3.19469001295721	0.555	0.103	8.0305123605156e-39	1	EXOC6
2.05938919753606e-42	-5.09135675735483	0.021	0.557	2.46591262512968e-38	1	NRP1
2.65105349555798e-42	-4.18565657441316	0.109	0.649	3.17437145558112e-38	1	AQP1
5.08862808406281e-42	2.27451928554341	0.782	0.35	6.09312326785681e-38	1	STAB1
1.15034440922174e-41	5.04028588325938	0.382	0.014	1.37742239560211e-37	1	PLCE1
1.84225310906068e-41	2.79499305981285	0.588	0.128	2.20591387278926e-37	1	SERPINE2
4.38411706913685e-41	-3.23462283671847	0.122	0.648	5.24954177858446e-37	1	KIAA1217
5.05480313533153e-41	2.95275542254659	0.538	0.109	6.05262127424597e-37	1	CLCA1
1.49619277217221e-40	3.69268030159136	0.454	0.052	1.79154122539901e-36	1	VEGFA
1.71958977558584e-40	-1.98830752494942	0.387	0.832	2.05903679728648e-36	1	PLVAP
3.86050892142778e-40	3.76988222738849	0.437	0.045	4.62257338251762e-36	1	ENPP2
1.34981057194467e-39	4.18420457172379	0.391	0.031	1.61626317884655e-35	1	MAFB
3.24936449595896e-39	1.59635737481335	0.861	0.557	3.89078904746126e-35	1	MARCKS
5.4111599646431e-39	6.22152619792952	0.328	0.004	6.47932294166365e-35	1	ABLIM2
