p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.10959623026112e-117	1.77552355696186	0.997	0.762	1.14432737392791e-112	1	PRDX1
1.97430920034168e-111	2.1620642414889	0.998	0.737	3.69788113223997e-107	1	S100A4
3.64470490762482e-108	2.00588556744339	0.999	0.626	6.82653229198129e-104	1	LOC138580807
1.90563716300808e-104	2.12003192985178	0.963	0.409	3.56925840631414e-100	1	RihA
1.59082760868643e-102	2.81712456605113	0.881	0.215	2.97962011106968e-98	1	AVR4
1.87178816520039e-102	1.91009096474862	0.998	0.812	3.50585923342034e-98	1	S100G
4.04489517896148e-100	1.72698910216709	1	0.746	7.57608867019485e-96	1	S100P
9.71055348846915e-96	1.4684915831917	1	0.917	1.81878666839027e-91	1	KRT5
3.44756441780017e-92	1.54984344551532	0.998	0.592	6.45728815453972e-88	1	S100A13
1.68011447055223e-91	1.65123513222313	0.982	0.5	3.14685440334432e-87	1	TGM3
2.70708385884516e-88	1.88686187889695	0.9	0.31	5.07036806761698e-84	1	FXYD3
1.03628604461528e-87	3.03161191320239	0.875	0.465	1.94096376156442e-83	1	LOC138472539
1.71704829172338e-84	2.66331320530563	0.726	0.147	3.21603145039788e-80	1	WFDC3
8.195400278582e-84	1.75101126589658	0.944	0.437	1.53499847217841e-79	1	MGST3
4.52159868802572e-83	1.97482535965273	0.866	0.296	8.46895434267218e-79	1	LPO
4.77005666913808e-82	1.81465152895153	0.917	0.429	8.93431614129562e-78	1	GSTP1
1.09737209332852e-80	2.35733715880599	0.833	0.23	2.05537793080433e-76	1	LOC138528712
8.14884347835381e-79	1.8955221391919	0.805	0.254	1.52627838349567e-74	1	A2M
1.65325017973506e-78	3.08827492257217	0.83	0.433	3.09653758664376e-74	1	LOC138472541
5.83590773491428e-77	1.35212235841945	0.997	0.882	1.09306551874944e-72	1	TXN
5.88567022863859e-76	1.60814016663472	0.897	0.401	1.10238603382401e-71	1	PRDX5
5.56614710143256e-74	0.81923730549734	1	0.999	1.04253935209832e-69	1	CIRP
3.48396601618663e-71	1.95166280606716	0.886	0.55	6.52546834831757e-67	1	KRT19
5.7649997349222e-69	1.52293392323828	0.905	0.364	1.07978445035093e-64	1	LOC138582574
1.96199305595307e-68	0.868710205306657	1	0.937	3.67481299380011e-64	1	S100A11
3.50482388266866e-68	-5.32395124103951	0.11	0.561	6.5645351322384e-64	1	VIM
3.98436563940536e-68	2.46278419008456	0.806	0.293	7.46271684260624e-64	1	FABP2
8.44316876993518e-68	1.86975868685712	0.858	0.37	1.58140551060886e-63	1	CA5A
8.52279620674838e-67	2.72158873382577	0.669	0.149	1.59631972952397e-62	1	LOC138525707
1.29655170989397e-65	0.980018551148296	0.999	0.883	2.42844135263141e-61	1	DYNLL1
4.40277132549313e-65	1.31832635274564	0.961	0.587	8.24639069264864e-61	1	CAPNS1
1.1355197166751e-64	3.18391751666114	0.764	0.399	2.12682842933247e-60	1	LOC138472538
1.70563611709129e-64	1.29573751452909	0.934	0.469	3.19465644731198e-60	1	LGALS3
1.90450469448515e-63	0.957230065065484	0.999	0.883	3.56713729277068e-59	1	LGALS4
5.26391594028475e-63	1.57900249668835	0.871	0.339	9.85931455615335e-59	1	SERPINB5
