p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
5.23345302147197e-70	-3.35313391747472	0.165	0.657	9.44899943026764e-66	1	EPCAM	down
1.75610520903235e-66	-2.3811535785839	0.434	0.842	3.1706479549079e-62	1	S100P	down
2.75789613199835e-65	-3.27895715615367	0.171	0.641	4.97938146632303e-61	1	PINLYP	down
1.64354865340764e-64	-2.8676248815859	0.362	0.814	2.9674270937275e-60	1	LOC138580806	down
5.27285189574663e-62	-3.84561372187187	0.099	0.557	9.52013409777054e-58	1	EPPK1	down
7.03107712136499e-60	-3.44334175730482	0.079	0.549	1.26946097426245e-55	1	PERP	down
2.07184382829441e-59	-3.54287734039116	0.092	0.544	3.74071403198555e-55	1	DSG2	down
2.49020678260346e-58	-2.20358372304661	0.221	0.704	4.49606834599055e-54	1	S100A13	down
7.97950707379103e-57	-3.15684319235875	0.096	0.529	1.44070000217297e-52	1	CLDN7	down
1.95059240446574e-56	-3.6369109117046	0.074	0.542	3.52179458626289e-52	1	DSP	down
2.37648653502548e-56	-1.89088763709728	0.62	0.875	4.2907464389885e-52	1	HMGN1	down
2.51462355927497e-56	-3.21559724446638	0.108	0.504	4.54015283627096e-52	1	MYO10	down
2.87132265610221e-56	-2.87693060651126	0.522	0.852	5.18417305559253e-52	1	KRT1	down
3.63043391581226e-56	-2.77794851895596	0.451	0.824	6.55474843499904e-52	1	S100A4	down
2.59398283707473e-55	-3.73500766750428	0.061	0.535	4.68343601233842e-51	1	CDH1	down
3.46773548920472e-52	-3.71927999670601	0.056	0.486	6.26099642575913e-48	1	LIMA1	down
1.00181209681766e-50	-2.88500246782599	0.118	0.538	1.80877174080428e-46	1	RihA	down
1.13836562735443e-49	-4.02424787757339	0.035	0.413	2.05531914018843e-45	1	OTOA	down
4.86730362344129e-48	-3.14521864703027	0.195	0.609	8.78791669212325e-44	1	SPARC	down
5.1349644230806e-48	-3.09535617851415	0.084	0.481	9.27117826587202e-44	1	SPINT2	down
3.27891548799621e-47	-3.02088123442297	0.094	0.479	5.92008191357715e-43	1	FGFBP1	down
3.87569721839314e-47	-2.77348946625441	0.174	0.575	6.99757132780881e-43	1	SDC1	down
4.23367436741693e-47	-3.28064989832814	0.219	0.619	7.64389907037128e-43	1	TGM3	down
1.1578147628673e-46	-3.66824618072491	0.232	0.624	2.09043455435691e-42	1	KRT19	down
1.64734677332473e-45	-2.92043890203838	0.093	0.507	2.97428459923781e-41	1	SERPINB1	down
3.73002371293592e-44	-2.8816450198177	0.072	0.431	6.7345578137058e-40	1	FXYD3	down
2.50933786814988e-43	-2.74814283885459	0.079	0.467	4.53060952094462e-39	1	SERPINB5	down
5.25200839936308e-42	-3.5981569219882	0.031	0.317	9.48250116505004e-38	1	SYTL2	down
9.73368233300988e-42	-3.53490501176926	0.313	0.708	1.75741634522493e-37	1	COL1A2	down
1.30765851513112e-41	-4.24492830923326	0.021	0.32	2.36097744906923e-37	1	NECTIN1	down
4.62367023009538e-151	4.65300013451055	0.956	0.222	8.34803660043721e-147	1	LYZ	up
2.48456548670439e-147	4.58253328617446	0.937	0.267	4.48588298624477e-143	1	CTSB	up
8.10722385983446e-147	3.90794080095687	0.944	0.36	1.46375926789311e-142	1	PSAP	up
1.24972961796889e-141	4.51308910033746	0.888	0.125	2.25638682524283e-137	1	LGMN	up
1.96100926792099e-141	5.71221272101836	0.831	0.021	3.54060223323135e-137	1	CSF1R	up
1.91019837635114e-140	4.67218639045811	0.948	0.341	3.44886316850199e-136	1	CTSL	up
1.64633892672882e-137	6.39856652054299	0.834	0.052	2.97246493220888e-133	1	APOE	up
3.61783559629992e-136	6.59270646793585	0.81	0.024	6.5320021691195e-132	1	C1QB	up
9.92134719870632e-136	3.46866118387944	0.912	0.179	1.79129923672643e-131	1	GRN	up
1.20712633596192e-135	4.26315961895125	0.867	0.128	2.17946659957925e-131	1	CTSZ	up
4.29733350908789e-135	3.55290602714394	0.89	0.104	7.75883565065818e-131	1	TARM1	up
6.71887392614046e-135	3.7953372080582	0.968	0.395	1.21309268736466e-130	1	VIM	up
1.36224053926944e-134	4.0132988209775	0.893	0.18	2.45952529365098e-130	1	CTSC	up
7.66215168795898e-128	4.42857529285484	0.839	0.058	1.38340148726099e-123	1	SPACA4	up
9.92052500205767e-128	3.23882179529509	0.934	0.415	1.79115078912151e-123	1	NPC2	up
1.50297020650491e-125	6.50830229872786	0.804	0.019	2.71361270784461e-121	1	C1QC	up
8.48579913422915e-123	4.95869586733744	0.798	0.059	1.53211103368507e-118	1	CD300LF	up
7.70341925429259e-122	4.57641998779092	0.759	0.061	1.39085234636253e-117	1	SLC43A2	up
1.45225143368084e-120	3.93860421962853	0.889	0.249	2.62203996351075e-116	1	LGALS3BP	up
1.7768204255249e-120	3.32827999745491	0.893	0.19	3.2080492782852e-116	1	BPI	up
