p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.62367023009538e-151	4.65300013451055	0.956	0.222	8.34803660043721e-147	1	LYZ
2.48456548670439e-147	4.58253328617446	0.937	0.267	4.48588298624477e-143	1	CTSB
8.10722385983446e-147	3.90794080095687	0.944	0.36	1.46375926789311e-142	1	PSAP
1.24972961796889e-141	4.51308910033746	0.888	0.125	2.25638682524283e-137	1	LGMN
1.96100926792099e-141	5.71221272101836	0.831	0.021	3.54060223323135e-137	1	CSF1R
1.91019837635114e-140	4.67218639045811	0.948	0.341	3.44886316850199e-136	1	CTSL
1.64633892672882e-137	6.39856652054299	0.834	0.052	2.97246493220888e-133	1	APOE
3.61783559629992e-136	6.59270646793585	0.81	0.024	6.5320021691195e-132	1	C1QB
9.92134719870632e-136	3.46866118387944	0.912	0.179	1.79129923672643e-131	1	GRN
1.20712633596192e-135	4.26315961895125	0.867	0.128	2.17946659957925e-131	1	CTSZ
4.29733350908789e-135	3.55290602714394	0.89	0.104	7.75883565065818e-131	1	TARM1
6.71887392614046e-135	3.7953372080582	0.968	0.395	1.21309268736466e-130	1	VIM
1.36224053926944e-134	4.0132988209775	0.893	0.18	2.45952529365098e-130	1	CTSC
7.66215168795898e-128	4.42857529285484	0.839	0.058	1.38340148726099e-123	1	SPACA4
9.92052500205767e-128	3.23882179529509	0.934	0.415	1.79115078912151e-123	1	NPC2
1.50297020650491e-125	6.50830229872786	0.804	0.019	2.71361270784461e-121	1	C1QC
8.48579913422915e-123	4.95869586733744	0.798	0.059	1.53211103368507e-118	1	CD300LF
7.70341925429259e-122	4.57641998779092	0.759	0.061	1.39085234636253e-117	1	SLC43A2
1.45225143368084e-120	3.93860421962853	0.889	0.249	2.62203996351075e-116	1	LGALS3BP
1.7768204255249e-120	3.32827999745491	0.893	0.19	3.2080492782852e-116	1	BPI
7.18247736962692e-120	4.15780120326043	0.824	0.142	1.29679628908614e-115	1	RNASET2
3.84597812288559e-119	6.64669093713479	0.724	0.016	6.94391350086993e-115	1	MARCO
2.31710251319966e-118	4.42594856644016	0.76	0.054	4.18352858758198e-114	1	AIF1
3.42845920529269e-116	4.03322520720576	0.788	0.098	6.19008309515596e-112	1	PRSS16
3.49299730298237e-116	3.59419411880045	0.932	0.348	6.30660663053467e-112	1	LGALS1
1.96912592073066e-115	4.33487214610868	0.752	0.066	3.55525684987921e-111	1	SLC7A8
3.2631325595443e-114	6.42629729432919	0.778	0.039	5.89158583625723e-110	1	PLBD1
1.09737682016861e-112	2.81720906006721	0.864	0.12	1.98131384881443e-108	1	CD209
6.30164118565277e-112	5.19063240825267	0.754	0.043	1.13776131606961e-107	1	CLEC
1.18718800526208e-110	2.67262514081393	0.916	0.401	2.14346794350069e-106	1	ATP6V0C
1.51386505252391e-110	4.7764211001255	0.73	0.06	2.73328335233191e-106	1	DNASE2
4.24041546721685e-109	2.62549283446439	0.884	0.248	7.65607012606002e-105	1	ATP6V1A
1.36899273170556e-108	3.45451732887885	0.863	0.148	2.47171637709439e-104	1	LGALS9
2.3857110852977e-107	3.15250683007414	0.809	0.101	4.30740136450499e-103	1	DOCK2
5.74852574037492e-107	3.77034387814829	0.789	0.12	1.03789632242469e-102	1	ASAH1
1.10702544069512e-105	4.99268050967648	0.752	0.067	1.99873443317504e-101	1	UCP2
3.0850917646799e-105	4.18753877857466	0.714	0.061	5.57013318112957e-101	1	EVL
3.85272109404865e-105	4.11903794283402	0.731	0.062	6.95608793530483e-101	1	ACP5
9.47903464776075e-105	4.29450303314964	0.761	0.056	1.7114397056532e-100	1	CD68
1.53156796434115e-104	3.72524035789381	0.792	0.105	2.76524595961795e-100	1	CMKLR1
3.41479893545464e-103	4.30570716803639	0.676	0.063	6.16541947796335e-99	1	PRCP
9.51497078302617e-103	2.33699768655995	0.895	0.183	1.71792797487538e-98	1	BASP1
2.90608788308484e-101	3.18852905403401	0.8	0.151	5.24694167290969e-97	1	ATP6V1B2
1.17116652127869e-98	4.07927729524881	0.682	0.069	2.11454115416868e-94	1	CTSD
1.52103180685137e-97	2.92692495298812	0.77	0.097	2.74622292727016e-93	1	SRGN
