p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
5.20783821522574e-78	-5.32334909432146	0.034	0.809	6.2358654789113e-74	1	CD34	down
1.11671930574823e-71	-3.06300192515264	0.513	0.945	1.33715969670293e-67	1	PMP2	down
1.18326256652317e-62	-5.1755395397474	0.042	0.724	1.41683859715485e-58	1	RAMP3	down
2.84912568484357e-55	-7.22017305891074	0.004	0.668	3.4115430950317e-51	1	ESAM	down
1.1061393603304e-48	-4.68798509783813	0.038	0.606	1.32449127005962e-44	1	JAG2	down
8.63845185631344e-46	-1.86140342657955	0.521	0.896	1.03436822527497e-41	1	KRT18	down
1.64088085811634e-45	-5.484451703753	0.021	0.59	1.96479073950851e-41	1	NOS3	down
6.44045649655833e-45	-3.45472664876422	0.109	0.68	7.71180260897895e-41	1	KDR	down
1.87503844091164e-44	-5.47946829623874	0.017	0.555	2.2451710291476e-40	1	SLC29A1	down
3.72264728543463e-43	-6.61009773889123	0.008	0.571	4.45749785957942e-39	1	PLCB1	down
2.05938919753606e-42	-5.09135675735483	0.021	0.557	2.46591262512968e-38	1	NRP1	down
2.65105349555798e-42	-4.18565657441316	0.109	0.649	3.17437145558112e-38	1	AQP1	down
4.38411706913685e-41	-3.23462283671847	0.122	0.648	5.24954177858446e-37	1	KIAA1217	down
1.71958977558584e-40	-1.98830752494942	0.387	0.832	2.05903679728648e-36	1	PLVAP	down
9.54993715197641e-39	-4.32522798337947	0.034	0.547	1.14350947457766e-34	1	ARHGEF9	down
1.45200348907317e-38	-3.39402462262505	0.097	0.592	1.73862897781621e-34	1	COL4A1	down
1.72637778709533e-37	-4.50298765519043	0.029	0.516	2.06716476226795e-33	1	CD93	down
2.08880945038281e-37	-1.49905960336277	0.634	0.902	2.50114043588838e-33	1	KRT8	down
8.56353253568188e-37	-2.86275071260197	0.168	0.668	1.02539738582255e-32	1	PODXL	down
6.70159946254861e-36	-7.59992892117293	0	0.465	8.0244951964557e-32	1	APLNR	down
1.01736236680116e-35	-3.1953135439833	0.197	0.659	1.21818969800771e-31	1	INSR	down
1.49426165499589e-35	-1.53996722149361	0.643	0.899	1.78922890569208e-31	1	CRIP1	down
5.11084854685474e-35	-3.12163653899594	0.097	0.602	6.11973005000387e-31	1	SPACA4	down
4.75936261657237e-33	-3.00633037513097	0.16	0.618	5.69886079708376e-29	1	ARL15	down
7.29936129457419e-33	-3.56193045643071	0.076	0.543	8.74025521412313e-29	1	COL4A2	down
7.08441089675201e-31	-3.40829053857589	0.071	0.514	8.48287360777086e-27	1	FCN1	down
1.65651086487938e-30	-2.28668860206483	0.256	0.679	1.98350610960657e-26	1	CD2	down
7.26345516062498e-30	-6.25825406609957	0.004	0.431	8.69726120933236e-26	1	PCDH1	down
5.63672690954384e-29	-4.88699825884864	0.013	0.394	6.74941680148779e-25	1	MCAM	down
3.72836280258841e-28	-4.82548862158806	0.017	0.406	4.46434161981936e-24	1	LHFPL7	down
2.55476929759496e-134	8.91035929642263	0.908	0.004	3.05908075694021e-130	1	RELN	up
1.51356919746165e-127	7.82843125153136	0.908	0.026	1.81234775704058e-123	1	HAPLN3	up
2.88961732852463e-114	4.44200902925734	0.966	0.188	3.46002778917539e-110	1	MRC1	up
8.448358987478e-96	4.17350468306658	0.861	0.129	1.01160650516062e-91	1	NRP2	up
2.06374376757934e-91	5.03503334696872	0.718	0.035	2.4711267872995e-87	1	UNC5B	up
1.07351011744394e-89	6.06282845191047	0.693	0.021	1.28542101462737e-85	1	NFIX	up
8.22817605919554e-88	3.67995629272175	0.933	0.335	9.85241801328074e-84	1	CTSL	up
1.60768050015131e-81	6.41287018300674	0.613	0.013	1.92503663088117e-77	1	PROX1	up
2.98935485868668e-78	6.09291811231666	0.613	0.015	3.57945350779143e-74	1	FGF10	up
3.03496299437272e-76	6.99034065813507	0.576	0.006	3.6340646894619e-72	1	PDPN	up
1.04744688082437e-73	4.93503281927174	0.622	0.028	1.2542128950991e-69	1	SRGN	up
3.1604922401542e-70	4.30426662893746	0.613	0.043	3.78437340836064e-66	1	GPNMB	up
2.16869423612586e-67	2.75945838619079	0.861	0.31	2.5967944783371e-63	1	MMRN1	up
6.42241263721689e-66	8.90880466799538	0.504	0.002	7.6901968918035e-62	1	STAB2	up
1.86981861969592e-65	3.78683173928267	0.668	0.083	2.23892081522389e-61	1	FLT4	up
2.4455977120343e-60	2.27702131052123	0.899	0.425	2.92835870038987e-56	1	FAM107B	up
1.7669136164485e-58	5.22902073447645	0.504	0.018	2.11570236433543e-54	1	SEMA3A	up
