p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
1.8415833327113e-43	-2.28994109846341	0.474	0.783	3.6378637154379e-39	1	TCHH	down
4.30843644243802e-39	-3.51134752632523	0.183	0.551	8.51088534839206e-35	1	PSCA.1	down
8.77720701274228e-37	-2.2001018677638	0.328	0.686	1.73384947329711e-32	1	TGM1	down
4.87483013031832e-36	-2.14667210883821	0.29	0.651	9.62973943943081e-32	1	LOC138570070	down
2.51750915199259e-35	-1.81346205118269	0.369	0.688	4.97308757884615e-31	1	DSG4	down
1.51213642476728e-34	-3.29970369806754	0.213	0.549	2.98707429348529e-30	1	TXN	down
2.35287255828523e-34	-2.84961494756604	0.202	0.584	4.64786445163665e-30	1	OTOA.2	down
2.39582872656588e-34	-2.55476543080482	0.267	0.624	4.73272006645823e-30	1	MPEG1.2	down
8.64733060223051e-33	-2.45959012226239	0.19	0.499	1.70819368716461e-28	1	LOC138453424	down
5.28752409476044e-32	-3.13157635531344	0.168	0.515	1.04449750967898e-27	1	LOC138497965	down
1.50187522543315e-68	2.50217980145981	0.71	0.195	2.96680432032065e-64	1	LOC138522078	up
3.58378846092372e-49	1.32884410786192	0.877	0.49	7.07941572570871e-45	1	MARCKS	up
6.90801478044591e-33	1.18478720648783	0.834	0.52	1.36460923972928e-28	1	KRT1.2	up
9.61608633349394e-28	1.21837092224523	0.591	0.301	1.89956169431839e-23	1	KRT1.3	up
2.780500127292e-27	2.13483917836023	0.436	0.135	5.49259995145262e-23	1	PLAC8	up
7.81837016168988e-23	2.04822783595753	0.348	0.077	1.54444084174022e-18	1	BICDL1	up
4.39203278125778e-21	1.2304887358328	0.408	0.134	8.67602155609661e-17	1	ADCYAP1R1	up
4.42215621991078e-21	1.4509665882514	0.377	0.128	8.73552739681176e-17	1	SLC1A3	up
3.64843616428803e-19	1.62439503371764	0.394	0.14	7.20712079893457e-15	1	JAG1	up
