p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
4.51153862274831e-62	-2.4621933384476	0.232	0.706	8.48936222642549e-58	2	S100A13	down
6.03793450619063e-62	-4.06778249254268	0.297	0.688	1.13615813602989e-57	2	COL1A2	down
2.397772068601e-60	-3.18605007682397	0.176	0.619	4.5118877014865e-56	2	PINLYP	down
1.5382847498643e-59	-3.00577783324939	0.465	0.813	2.89459041381966e-55	2	S100A4	down
4.1130062877883e-58	-2.83638584225008	0.537	0.822	7.73944393173124e-54	2	KRT1	down
2.59221882978843e-56	-3.42359743208282	0.088	0.525	4.8777781720129e-52	2	DSP	down
8.27995811035164e-55	-3.67055368907145	0.066	0.538	1.55803971762487e-50	2	CDH1	down
2.97963925582877e-54	-3.74396697081528	0.248	0.633	5.606787187693e-50	2	KRT19	down
4.65138466662451e-51	-3.41901557560209	0.065	0.483	8.75251052718733e-47	2	LIMA1	down
6.69868325131853e-50	-3.16073188970822	0.117	0.518	1.26049122740061e-45	2	MYO10	down
2.17137301064338e-49	-2.95621511413864	0.113	0.52	4.08587259412764e-45	2	CLDN7	down
6.90658227713301e-48	-3.21328491441707	0.116	0.525	1.29961158708812e-43	2	DSG2	down
3.78247318161711e-46	-3.22912302307588	0.224	0.608	7.11747978584891e-42	2	TGM3	down
2.59774181582054e-45	-4.31626588902053	0.05	0.391	4.88817077482952e-41	2	LOC138511169	down
3.21138952327514e-44	-3.83635775128597	0.256	0.615	6.04287166594682e-40	2	COL1A1	down
5.39705027464808e-44	-2.79194639117894	0.082	0.464	1.01556295018053e-39	2	SERPINB5	down
7.93198241543936e-44	-3.22242463740602	0.058	0.418	1.49256113111322e-39	2	TRIM29	down
1.54042565417439e-43	-2.7692104447066	0.411	0.713	2.89861895345994e-39	2	LOC138580807	down
4.39245778414034e-43	-2.89952401049221	0.098	0.484	8.26528781241687e-39	2	SERPINB1	down
8.37665553140739e-43	-3.9735076445862	0.035	0.38	1.57623527134493e-38	2	OTOA	down
1.16391556173338e-42	-3.01106818155234	0.13	0.539	2.19013991251371e-38	2	RihA	down
5.70675655336342e-42	-3.51372491462605	0.04	0.412	1.07384038064639e-37	2	EMP2	down
5.41123068888396e-41	-2.49440701646025	0.108	0.488	1.0182312787273e-36	2	LOC138582574	down
1.16727393171664e-40	-3.03795704252086	0.091	0.473	2.1964593573112e-36	2	SPINT2	down
5.29689312582649e-40	-2.35872025970269	0.241	0.595	9.9671637948677e-36	2	LOC138472551	down
1.10956845513736e-39	-1.59078182483308	0.403	0.694	2.08787496203196e-35	2	VWA5A	down
3.74185037346873e-39	-2.25250956070136	0.168	0.522	7.04103984775611e-35	2	CTNNB1	down
1.71674026247404e-38	-3.76210832179596	0.054	0.366	3.23039015189741e-34	2	A2M	down
2.57078827058869e-37	-4.04254114597561	0.023	0.309	4.83745228876674e-33	2	NECTIN1	down
1.73481078553792e-35	-3.06823806254289	0.095	0.476	3.2643934551467e-31	2	FGFBP1	down
2.53102268128323e-35	-1.67308362553896	0.256	0.579	4.76262537937066e-31	2	LGALS3	down
2.71724942409879e-35	-3.39400818899648	0.059	0.291	5.11304824132669e-31	2	LOC138521299	down
1.72305952228731e-34	-3.65967110826128	0.025	0.272	3.24228110308803e-30	2	MYO1B	down
8.91784944115428e-34	-2.98622462814883	0.067	0.37	1.678071729342e-29	2	PKP1	down
5.22658355212428e-33	-2.9759926319588	0.075	0.443	9.83486227003225e-29	2	FXYD3	down
5.89226055256492e-33	-3.52448824513026	0.032	0.301	1.10874666817614e-28	2	CLDN4	down
2.24371007045188e-32	-3.60697687836299	0.044	0.361	4.2219892395693e-28	2	DSC2	down
2.31494375515016e-32	-2.55592592301862	0.149	0.471	4.35602966406606e-28	2	CA5A	down
5.3126503062526e-32	-2.08887735085981	0.223	0.574	9.99681408127552e-28	2	SDC1	down
1.88587551960391e-31	-2.76992643560204	0.088	0.444	3.54865196523868e-27	2	PLS3	down
1.89656071152508e-31	-4.45635614055583	0.019	0.293	3.56875829087675e-27	2	PCDH7	down
2.30011315515608e-31	-4.05293356141772	0.026	0.314	4.3281229240572e-27	2	CDC42BPA	down
2.93595379947544e-31	-3.04599857837386	0.287	0.586	5.52458426447294e-27	2	KRT15	down
3.61951499302766e-31	-3.85313827245849	0.033	0.277	6.81084136238014e-27	2	FKBP10	down
4.29593896496236e-31	-3.01208608692396	0.17	0.465	8.08366835036967e-27	2	KRT8	down
9.81499582603908e-31	-1.23470106718625	0.521	0.766	1.84688776458577e-26	2	HMGN2	down
3.95718612542909e-30	-3.36603174661292	0.03	0.288	7.44623713221993e-26	2	LOC138570219	down
6.43183999699256e-30	-4.09832712816154	0.02	0.266	1.21027933223409e-25	2	PLEKHA5	down
1.15186835117274e-29	-3.90390357133498	0.024	0.267	2.16747067640175e-25	2	EGFR	down
1.76605641835777e-28	-2.93574923334542	0.097	0.365	3.32318836242382e-24	2	AGR2A	down
3.35374590289116e-28	-2.91101820694385	0.052	0.318	6.3107436654703e-24	2	TJP2	down
3.69829917449811e-28	-4.10250525885781	0.021	0.295	6.95908955665309e-24	2	CRYBG1	down
3.9068477535526e-28	-3.47039105354182	0.034	0.304	7.35151541785992e-24	2	SYTL2	down
4.60024987347417e-28	-3.8927042450622	0.09	0.357	8.65629018691634e-24	2	LOC138521056	down
1.15372590563374e-27	-1.48054635178238	0.309	0.572	2.17096603663101e-23	2	CAPN1	down
1.83622801000059e-27	-4.57518125825733	0.011	0.236	3.45523024641812e-23	2	FAM83B	down
2.06094603967933e-27	-4.2562268331822	0.013	0.22	3.8780821628646e-23	2	KIF21A	down
2.23159968978217e-27	-2.77502594207709	0.057	0.341	4.19920113626311e-23	2	KLF5	down
