id	n_markers_total	n_markers_available	markers_available	markers_missing
schwann_other	25	8	EGFL8,FIGN,GFRA1,GPR17,GULP1,MIA,OLFML2A,SLITRK6	ARTN,ASPA,ATP1A2,BCAN,CDH19,ERBB3,FOXD3,GFRA2,INSC,KCNC2,LAMP5,LRRTM1,S100B,SEMA3B,SLITRK2,SOX2,TFAP2A
