id	n_markers_total	n_markers_available	markers_available	markers_missing
stromal	22	20	CALB2,CD248,CDH11,COL15A1,COL4A1,DES,ICAM1,ITGA4,ITGAV,KIT,LAMC2,LUM,MME,MMP2,MMP9,MMRN2,PDGFRA,PDGFRB,PECAM1,TNC	BMP4,MMP1
