p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.01988699269376e-153	4.1610860005736	1	0.826	4.05027739774952e-149	1	S100A4
4.02473685569712e-153	2.96376798653636	1	0.843	8.07040234304387e-149	1	S100P.1
1.17875895655416e-152	3.56291378219844	1	0.944	2.3636474596824e-148	1	LOC138472538
1.73391884908481e-152	3.52661151871641	0.998	0.885	3.47685407618486e-148	1	LOC138472541
9.08355267619115e-150	3.45589946568563	0.996	0.879	1.82143398262985e-145	1	KRT5.3
1.23710281754818e-146	2.85102734974108	1	0.832	2.48063856974762e-142	1	TXN.2
1.83938493199733e-146	3.14076311614859	0.999	0.931	3.68833466564105e-142	1	LOC138472539
1.71948078485946e-143	3.17465463339862	0.999	0.611	3.44790286980018e-139	1	TGM3
6.55849488526647e-142	4.32870347306422	0.987	0.627	1.31510939439363e-137	1	S100G.2
1.16066440383535e-141	3.80406052838609	0.905	0.148	2.32736426257064e-137	1	LOC138525707
5.34132516182582e-141	3.06741521331331	0.982	0.336	1.07104252144931e-136	1	CA5A
5.83949066168369e-141	2.65088781223628	1	0.78	1.17093466748081e-136	1	KRT5.2
5.91325908786887e-139	4.09132353643305	0.9	0.146	1.18572671229946e-134	1	LOC138580568
9.74551720328923e-139	3.39892805491184	0.988	0.543	1.95417110960356e-134	1	LOC138472543
1.13906450048393e-138	2.80403405457698	0.986	0.378	2.28405213637038e-134	1	RihA
1.56009607935909e-137	3.83452502384835	0.977	0.555	3.12830465833085e-133	1	LOC138472542
2.04704166979279e-137	3.5569905177819	0.952	0.166	4.10472795626849e-133	1	MYO10
3.17900851127434e-137	3.76519318850419	0.989	0.699	6.37454786680731e-133	1	LOC138580807
1.13660589021336e-136	3.37048259755321	0.948	0.216	2.27912213105582e-132	1	LOC138528712
1.52453508464471e-136	2.53732668110624	0.997	0.517	3.05699775172957e-132	1	S100A13
6.33918276777421e-136	2.77949587331469	0.99	0.345	1.27113292859408e-131	1	ANXA1.4
5.19741158993729e-135	3.5195575572532	0.962	0.183	1.04218497201423e-130	1	EPPK1
8.89887731545665e-134	2.12005881755711	0.998	0.83	1.78440287929537e-129	1	PRDX1
1.25440312910191e-132	3.14825304533246	0.946	0.203	2.51532915447514e-128	1	FXYD3
2.67309531466652e-132	3.97279377814063	0.921	0.151	5.3600907249693e-128	1	A2M
1.76219432326768e-130	2.57988984885072	0.995	0.435	3.53355205701635e-126	1	ANXA1.3
7.40084308560735e-129	1.64029669789601	1	0.954	1.48401705552598e-124	1	LGALS4
9.24239311255995e-126	4.31805565689105	0.85	0.11	1.85328466693052e-121	1	LOC138580567
1.22935991226129e-124	3.47700558196337	0.978	0.682	2.46511249606635e-120	1	LOC138472547
1.44544855110499e-124	3.41235410452034	0.964	0.344	2.89841343467572e-120	1	LPO.2
2.03660610581202e-124	3.00052524153278	0.93	0.212	4.08380256337426e-120	1	LOC138582574
